time,Measurement,DA,HA,RT,5%_fc,10%_fc,15%_fc,20%_fc,25%_fc,30%_fc,35%_fc,40%_fc,45%_fc,50%_fc,55%_fc,60%_fc,65%_fc,70%_fc,75%_fc,80%_fc,85%_fc,90%_fc,95%_fc
5/3/2022 14:00,0.0789,0.2289,0.078410075,0.091,0,0,0.003324623,0.012230614,0.026496002,0.038091631,0.049223397,0.059468915,0.068077465,0.078410075,0.09151259,0.10401884,0.122246792,0.142621772,0.156809864,0.185621379,0.216171816,0.267514464,0.375654648
5/3/2022 14:15,0.0761,0.24715,0.07675214,0.0789,0,0,0.002493467,0.010918666,0.024677235,0.035682344,0.047232465,0.057618993,0.066364829,0.07675214,0.08986549,0.102290129,0.120620363,0.141352333,0.156124029,0.184812144,0.215670911,0.26662662,0.373765903
5/3/2022 14:30,0.0728,0.2654,0.075094204,0.0761,0,0,0.001662311,0.009606718,0.022858469,0.033273057,0.045241533,0.055769071,0.064652193,0.075094204,0.08821839,0.100561419,0.118993935,0.140082893,0.155438193,0.184002909,0.215170006,0.265738776,0.371877158
5/3/2022 14:45,0.0637,0.28365,0.073436268,0.0728,0,0,0.000831156,0.00829477,0.021039702,0.03086377,0.0432506,0.05391915,0.062939556,0.073436268,0.08657129,0.098832709,0.117367507,0.138813453,0.154752357,0.183193674,0.214669102,0.264850932,0.369988413
5/3/2022 15:00,0.0746,0.3019,0.071778333,0.0637,0,0,0,0.006982822,0.019220935,0.028454483,0.041259668,0.052069228,0.06122692,0.071778333,0.08492419,0.097103998,0.115741078,0.137544013,0.154066521,0.182384439,0.214168197,0.263963089,0.368099668
5/3/2022 15:15,0.0654,0.29915,0.082974385,0.0746,0,0.005199583,0.007812902,0.014152481,0.028095549,0.038655846,0.051224729,0.060760841,0.072205546,0.082974385,0.098386994,0.112537008,0.132058415,0.153719322,0.170467951,0.200373359,0.235549942,0.286392952,0.391731977
5/3/2022 15:30,0.06,0.2964,0.094170438,0.0654,0,0.010399165,0.015625805,0.02132214,0.036970162,0.048857209,0.061189789,0.069452455,0.083184173,0.094170438,0.111849797,0.127970018,0.148375752,0.169894631,0.186869381,0.218362278,0.256931687,0.308822815,0.415364287
5/3/2022 15:45,0.0693,0.29365,0.10536649,0.06,0,0.015598748,0.023438707,0.028491799,0.045844776,0.059058572,0.07115485,0.078144068,0.094162799,0.10536649,0.1253126,0.143403027,0.164693089,0.186069939,0.203270811,0.236351198,0.278313432,0.331252679,0.438996597
5/3/2022 16:00,0.0764,0.2909,0.116562543,0.0693,0,0.02079833,0.031251609,0.035661458,0.054719389,0.069259935,0.081119911,0.086835681,0.105141426,0.116562543,0.138775403,0.158836037,0.181010426,0.202245248,0.219672241,0.254340118,0.299695177,0.353682542,0.462628907
5/3/2022 16:15,0.0427,0.289825,0.110425074,0.0764,0,0.017390111,0.028757621,0.034863624,0.051308948,0.065920353,0.07665979,0.082967475,0.0998968,0.110425074,0.129667485,0.149055538,0.168414918,0.188211598,0.205806655,0.238383552,0.281394584,0.337905178,0.447914754
5/3/2022 16:30,0.0168,0.28875,0.104287605,0.0427,0,0.013981891,0.026263633,0.03406579,0.047898506,0.062580771,0.07219967,0.079099268,0.094652174,0.104287605,0.120559568,0.139275038,0.15581941,0.174177948,0.19194107,0.222426987,0.263093991,0.322127813,0.433200602
5/3/2022 16:45,0,0.287675,0.098150137,0.0168,0,0.010573672,0.023769645,0.033267956,0.044488064,0.059241189,0.06773955,0.075231062,0.089407548,0.098150137,0.111451651,0.129494539,0.143223902,0.160144299,0.178075484,0.206470421,0.244793398,0.306350449,0.418486449
5/3/2022 17:00,0.0316,0.2866,0.092012668,0,0,0.007165452,0.021275658,0.032470123,0.041077623,0.055901606,0.06327943,0.071362855,0.084162922,0.092012668,0.102343733,0.119714039,0.130628394,0.146110649,0.164209899,0.190513856,0.226492805,0.290573084,0.403772296
5/3/2022 17:15,0.0503,0.2833,0.093491658,0.0316,0,0.009208341,0.024479133,0.036076716,0.042826925,0.057039423,0.064940487,0.07277017,0.085057633,0.093491658,0.102667695,0.119790216,0.131056169,0.147531895,0.166929482,0.192856677,0.229474153,0.29521369,0.402514246
5/3/2022 17:30,0.0707,0.28,0.094970647,0.0503,0,0.01125123,0.027682608,0.03968331,0.044576227,0.058177239,0.066601544,0.074177485,0.085952345,0.094970647,0.102991657,0.119866394,0.131483943,0.148953141,0.169649064,0.195199498,0.232455501,0.299854295,0.401256195
5/3/2022 17:45,0.0691,0.2767,0.096449637,0.0707,0,0.01329412,0.030886084,0.043289904,0.046325529,0.059315056,0.068262602,0.075584799,0.086847056,0.096449637,0.103315618,0.119942571,0.131911717,0.150374386,0.172368647,0.197542319,0.235436849,0.304494901,0.399998145
5/3/2022 18:00,0.0669,0.2734,0.097928627,0.0691,0,0.015337009,0.034089559,0.046896498,0.048074831,0.060452872,0.069923659,0.076992114,0.087741768,0.097928627,0.10363958,0.120018748,0.132339491,0.151795632,0.175088229,0.19988514,0.238418197,0.309135506,0.398740094
5/3/2022 18:15,0.093,0.280225,0.097620186,0.0669,0,0.013079248,0.032834312,0.04663596,0.048117787,0.060593794,0.069827767,0.077037006,0.087209962,0.097620186,0.104170954,0.121045948,0.133265772,0.152961803,0.175557474,0.200113263,0.237798942,0.30747983,0.398847904
5/3/2022 18:30,0.1069,0.28705,0.097311745,0.093,0,0.010821488,0.031579065,0.046375422,0.048160743,0.060734716,0.069731875,0.077081898,0.086678156,0.097311745,0.104702328,0.122073149,0.134192053,0.154127973,0.176026719,0.200341385,0.237179687,0.305824155,0.398955713
5/3/2022 18:45,0.0929,0.293875,0.097003305,0.1069,0,0.008563728,0.030323818,0.046114884,0.048203699,0.060875638,0.069635983,0.07712679,0.08614635,0.097003305,0.105233703,0.123100349,0.135118334,0.155294143,0.176495963,0.200569508,0.236560432,0.304168479,0.399063522
5/3/2022 19:00,0.0771,0.3007,0.096694864,0.0929,0,0.006305967,0.029068571,0.045854346,0.048246655,0.061016559,0.069540091,0.077171682,0.085614544,0.096694864,0.105765077,0.12412755,0.136044615,0.156460314,0.176965208,0.200797631,0.235941177,0.302512803,0.399171331
5/3/2022 19:15,0.0854,0.30215,0.087208633,0.0771,0,0.004729475,0.022468718,0.036945463,0.040928588,0.052610928,0.060335054,0.066815038,0.076246984,0.087208633,0.09587949,0.112465392,0.123616896,0.142444837,0.163610053,0.187905697,0.22162307,0.284040834,0.374336715
5/3/2022 19:30,0.1038,0.3036,0.077722402,0.0854,0,0.003152984,0.015868866,0.028036581,0.033610522,0.044205296,0.051130018,0.056458394,0.066879424,0.077722402,0.085993902,0.100803234,0.111189177,0.128429361,0.150254899,0.175013764,0.207304963,0.265568866,0.349502099
5/3/2022 19:45,0.0892,0.30505,0.068236172,0.1038,0,0.001576492,0.009269013,0.019127698,0.026292456,0.035799664,0.041924981,0.04610175,0.057511865,0.068236172,0.076108315,0.089141076,0.098761458,0.114413884,0.136899744,0.16212183,0.192986856,0.247096897,0.324667484
5/3/2022 20:00,0.1308,0.3065,0.058749941,0.0892,0,0,0.00266916,0.010218815,0.01897439,0.027394032,0.032719945,0.035745106,0.048144305,0.058749941,0.066222728,0.077478918,0.086333739,0.100398408,0.12354459,0.149229896,0.178668749,0.228624929,0.299832868
5/3/2022 20:15,0.0771,0.30225,0.04886419,0.1308,0,0,0.00200187,0.007664112,0.014230792,0.020545524,0.025205946,0.029523096,0.039874751,0.04886419,0.055551395,0.064810914,0.073446504,0.086401321,0.106109045,0.129595691,0.158080862,0.203078438,0.277336417
5/3/2022 20:30,0.06,0.298,0.038978438,0.0771,0,0,0.00133458,0.005109408,0.009487195,0.013697016,0.017691947,0.023301087,0.031605198,0.038978438,0.044880063,0.05214291,0.060559269,0.072404235,0.0886735,0.109961486,0.137492976,0.177531947,0.254839966
5/3/2022 20:45,0.0397,0.29375,0.029092686,0.06,0,0,0.00066729,0.002554704,0.004743597,0.006848508,0.010177948,0.017079077,0.023335644,0.029092686,0.03420873,0.039474906,0.047672034,0.058407148,0.071237955,0.090327281,0.11690509,0.151985456,0.232343514
5/3/2022 21:00,0.0407,0.2895,0.019206935,0.0397,0,0,0,0,0,0,0.002663949,0.010857068,0.01506609,0.019206935,0.023537398,0.026806902,0.034784798,0.044410062,0.053802411,0.070693076,0.096317204,0.126438964,0.209847063
5/3/2022 21:15,0.02,0.267125,0.014405201,0.0407,0,0,0,0,0,0,0.001997961,0.008142801,0.011299567,0.014405201,0.017653048,0.020105177,0.026088599,0.033307546,0.042830241,0.057844801,0.08116825,0.11123019,0.197270163
5/3/2022 21:30,0.0198,0.24475,0.009603467,0.02,0,0,0,0,0,0,0.001331974,0.005428534,0.007533045,0.009603467,0.011768699,0.013403451,0.017392399,0.022205031,0.031858071,0.044996526,0.066019295,0.096021415,0.184693263
5/3/2022 21:45,0.0199,0.222375,0.004801734,0.0198,0,0,0,0,0,0,0.000665987,0.002714267,0.003766522,0.004801734,0.005884349,0.006701726,0.0086962,0.011102515,0.020885901,0.03214825,0.050870341,0.080812641,0.172116363
5/3/2022 22:00,0.0286,0.2,0,0.0199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009913731,0.019299975,0.035721387,0.065603866,0.159539463
5/3/2022 22:15,0.0216,0.19725,0,0.0286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007435298,0.015870705,0.03272277,0.061926723,0.15954889
5/3/2022 22:30,0.0222,0.1945,0,0.0216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004956865,0.012441434,0.029724154,0.058249581,0.159558316
5/3/2022 22:45,0.0373,0.19175,0,0.0222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002478433,0.009012164,0.026725537,0.054572438,0.159567743
5/3/2022 23:00,0.053,0.189,0,0.0373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005582893,0.02372692,0.050895296,0.159577169
5/3/2022 23:15,0.0358,0.14175,0.00198055,0.053,0,0,0,0,0,0,0.000184241,0.00053463,0.001144913,0.00198055,0.003200534,0.004189893,0.004889156,0.00654407,0.007726091,0.013809906,0.030767044,0.055068149,0.150389622
5/3/2022 23:30,0.0105,0.0945,0.0039611,0.0358,0,0,0,0,0,0,0.000368483,0.001069261,0.002289826,0.0039611,0.006401068,0.008379787,0.009778312,0.01308814,0.015452182,0.022036919,0.037807168,0.059241002,0.141202074
5/3/2022 23:45,0.0136,0.04725,0.00594165,0.0105,0,0,0,0,0,0,0.000552724,0.001603891,0.003434739,0.00594165,0.009601602,0.01256968,0.014667469,0.019632211,0.023178273,0.030263933,0.044847291,0.063413855,0.132014526
5/4/2022 0:00,0.015,0,0.007922201,0.0136,0,0,0,0,0,0,0.000736966,0.002138521,0.004579651,0.007922201,0.012802136,0.016759573,0.019556625,0.026176281,0.030904364,0.038490946,0.051887415,0.067586708,0.122826979
5/4/2022 0:15,0.0013,0,0.006652946,0.015,0,0,0,0,0,0,0.000552724,0.001603891,0.003434739,0.006652946,0.011216153,0.015191543,0.018024535,0.023593862,0.028115876,0.035321024,0.047636465,0.062227652,0.115491449
5/4/2022 0:30,0,0,0.005383691,0.0013,0,0,0,0,0,0,0.000368483,0.001069261,0.002289826,0.005383691,0.009630169,0.013623513,0.016492445,0.021011443,0.025327388,0.032151103,0.043385515,0.056868595,0.10815592
5/4/2022 0:45,0.0062,0,0.004114436,0,0,0,0,0,0,0,0.000184241,0.00053463,0.001144913,0.004114436,0.008044186,0.012055483,0.014960355,0.018429024,0.0225389,0.028981182,0.039134565,0.051509539,0.100820391
5/4/2022 1:00,0.0111,0,0.002845181,0.0062,0,0,0,0,0,0,0,0,0,0.002845181,0.006458202,0.010487453,0.013428265,0.015846605,0.019750411,0.02581126,0.034883615,0.046150482,0.093484861
5/4/2022 1:15,0,0,0.004305447,0.0111,0,0,0,0,0,0.000151749,0.000452587,0.000971618,0.001583587,0.004305447,0.007369617,0.011049177,0.01357947,0.01579422,0.020280039,0.025980975,0.03469141,0.04639976,0.094380611
5/4/2022 1:30,0.0093,0,0.005765714,0,0,0,0,0,0,0.000303499,0.000905174,0.001943235,0.003167173,0.005765714,0.008281032,0.011610901,0.013730674,0.015741834,0.020809666,0.02615069,0.034499206,0.046649038,0.095276362
5/4/2022 1:45,0.0397,0,0.007225981,0.0093,0,0,0,0,0,0.000455248,0.001357761,0.002914853,0.00475076,0.007225981,0.009192448,0.012172625,0.013881879,0.015689449,0.021339293,0.026320405,0.034307001,0.046898316,0.096172112
5/4/2022 2:00,0.0145,0,0.008686247,0.0397,0,0,0,0,0,0.000606998,0.001810349,0.003886471,0.006334347,0.008686247,0.010103863,0.012734349,0.014033083,0.015637064,0.02186892,0.02649012,0.034114797,0.047147595,0.097067862
5/4/2022 2:15,0.0108,0,0.009078763,0.0145,0,0,0,0,0,0.000767431,0.001867706,0.003507304,0.006515536,0.009078763,0.010398419,0.013890447,0.015373531,0.018040627,0.02512533,0.030993037,0.039949087,0.055313787,0.104763269
5/4/2022 2:30,0,0,0.009471279,0.0108,0,0,0,0,0,0.000927865,0.001925062,0.003128138,0.006696724,0.009471279,0.010692974,0.015046544,0.016713978,0.020444191,0.028381741,0.035495954,0.045783378,0.06347998,0.112458676
5/4/2022 2:45,0,0,0.009863796,0,0,0,0,0,0,0.001088299,0.001982419,0.002748971,0.006877913,0.009863796,0.01098753,0.016202642,0.018054425,0.022847754,0.031638151,0.039998871,0.051617669,0.071646173,0.120154082
5/4/2022 3:00,0,0,0.010256312,0,0,0,0,0,0,0.001248732,0.002039776,0.002369805,0.007059102,0.010256312,0.011282086,0.017358739,0.019394872,0.025251318,0.034894561,0.044501787,0.057451959,0.079812366,0.127849489
5/4/2022 3:15,0,0,0.009116832,0,0,0,0,0,0,0.000936549,0.001567042,0.001901844,0.006320557,0.009116832,0.010691571,0.016653498,0.019072421,0.025304732,0.033874007,0.042537801,0.055246255,0.076872489,0.125075485
5/4/2022 3:30,0,0,0.007977353,0,0,0,0,0,0,0.000624366,0.001094307,0.001433883,0.005582012,0.007977353,0.010101056,0.015948256,0.01874997,0.025358146,0.032853454,0.040573815,0.053040552,0.073932613,0.122301482
5/4/2022 3:45,0,0,0.006837873,0,0,0,0,0,0,0.000312183,0.000621572,0.000965922,0.004843467,0.006837873,0.009510542,0.015243015,0.018427519,0.02541156,0.0318329,0.038609829,0.050834848,0.070992736,0.119527478
5/4/2022 4:00,0,0,0.005698394,0,0,0,0,0,0,0,0.000148837,0.000497962,0.004104922,0.005698394,0.008920027,0.014537773,0.018105068,0.025464974,0.030812346,0.036645843,0.048629144,0.06805286,0.116753475
5/4/2022 4:15,0,0,0.005085207,0,0,0,0,0,0,0,0.000111628,0.000373471,0.003078692,0.005085207,0.008164107,0.013591812,0.016610731,0.023734225,0.0295409,0.035481325,0.047402116,0.066312983,0.117227185
5/4/2022 4:30,0,0,0.004472019,0,0,0,0,0,0,0,7.44E-05,0.000248981,0.002052461,0.004472019,0.007408188,0.012645851,0.015116393,0.022003477,0.028269453,0.034316806,0.046175087,0.064573106,0.117700895
5/4/2022 4:45,0,0,0.003858832,0,0,0,0,0,0,0,3.72E-05,0.00012449,0.001026231,0.003858832,0.006652268,0.01169989,0.013622056,0.020272728,0.026998007,0.033152288,0.044948059,0.06283323,0.118174606
5/4/2022 5:00,0,0,0.003245645,0,0,0,0,0,0,0,0,0,0,0.003245645,0.005896349,0.010753929,0.012127719,0.01854198,0.02572656,0.03198777,0.04372103,0.061093353,0.118648316
5/4/2022 5:15,0,0,0.002434233,0,0,0,0,0,0,0,0,0,0,0.002434233,0.004794039,0.008948518,0.010406481,0.015632936,0.02213329,0.028108892,0.038894337,0.054185664,0.111025963
5/4/2022 5:30,0,0,0.001622822,0,0,0,0,0,0,0,0,0,0,0.001622822,0.003691729,0.007143107,0.008685244,0.012723891,0.01854002,0.024230013,0.034067645,0.047277975,0.103403611
5/4/2022 5:45,0,0,0.000811411,0,0,0,0,0,0,0,0,0,0,0.000811411,0.002589419,0.005337696,0.006964006,0.009814847,0.01494675,0.020351135,0.029240952,0.040370286,0.095781259
5/4/2022 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148711,0.003532284,0.005242769,0.006905803,0.01135348,0.016472257,0.024414259,0.033462598,0.088158906
5/4/2022 6:15,0,0,0.004923797,0,0,0,0,0,0,0,0.001140906,0.002353424,0.003490638,0.004923797,0.006954671,0.009849086,0.013678611,0.017928576,0.0236647,0.031077609,0.041311275,0.0524815,0.103490394
5/4/2022 6:30,0,0,0.009847593,0,0,0,0,0,0,0,0.002281813,0.004706848,0.006981276,0.009847593,0.012422232,0.016165888,0.022114454,0.028951349,0.03597592,0.045682961,0.05820829,0.071500402,0.118821881
5/4/2022 6:45,0,0,0.01477139,0,0,0,0,0,0,0,0.003422719,0.007060272,0.010471914,0.01477139,0.017889793,0.02248269,0.030550297,0.039974122,0.04828714,0.060288313,0.075105306,0.090519304,0.134153368
5/4/2022 7:00,0,0,0.019695187,0,0,0,0,0,0,0,0.004563626,0.009413697,0.013962552,0.019695187,0.023357355,0.028799492,0.038986139,0.050996895,0.06059836,0.074893665,0.092002322,0.109538207,0.149484855
5/4/2022 7:15,0,0,0.023155858,0,0,0,0,0.001196417,0.002117539,0.003222579,0.00780345,0.012394188,0.017112306,0.023155858,0.026393365,0.032165476,0.040633073,0.051016981,0.06125337,0.075304707,0.092139227,0.112433176,0.154348611
5/4/2022 7:30,0,0,0.02661653,0,0,0,0,0.002392835,0.004235078,0.006445157,0.011043274,0.015374679,0.02026206,0.02661653,0.029429375,0.03553146,0.042280006,0.051037068,0.06190838,0.075715749,0.092276133,0.115328145,0.159212366
5/4/2022 7:45,0,0,0.030077202,0,0,0,0,0.003589252,0.006352617,0.009667736,0.014283098,0.01835517,0.023411814,0.030077202,0.032465386,0.038897444,0.04392694,0.051057155,0.06256339,0.076126791,0.092413039,0.118223114,0.164076122
5/4/2022 8:00,0,0,0.033537873,0,0,0,0,0.00478567,0.008470156,0.012890314,0.017522922,0.021335661,0.026561568,0.033537873,0.035501396,0.042263429,0.045573873,0.051077242,0.0632184,0.076537833,0.092549945,0.121118084,0.168939877
5/4/2022 8:15,0,0,0.031448631,0,0,0,0,0.003762534,0.007167368,0.011708405,0.015982238,0.019458914,0.025062709,0.031448631,0.033803998,0.040878212,0.044418884,0.050252293,0.061897072,0.075128343,0.091630906,0.121457433,0.171087555
5/4/2022 8:30,0,0,0.02935939,0,0,0,0,0.002739399,0.00586458,0.010526496,0.014441554,0.017582167,0.023563849,0.02935939,0.032106601,0.039492995,0.043263895,0.049427343,0.060575744,0.073718853,0.090711866,0.121796783,0.173235234
5/4/2022 8:45,0.005,0,0.027270148,0,0,0,0,0.001716264,0.004561792,0.009344587,0.01290087,0.01570542,0.022064989,0.027270148,0.030409203,0.038107778,0.042108906,0.048602394,0.059254416,0.072309363,0.089792827,0.122136132,0.175382912
5/4/2022 9:00,0.021,0,0.025180907,0.005,0,0,0,0.000693128,0.003259004,0.008162678,0.011360185,0.013828673,0.020566129,0.025180907,0.028711806,0.036722561,0.040953916,0.047777445,0.057933088,0.070899873,0.088873788,0.122475482,0.17753059
5/4/2022 9:15,0.0009,0,0.028306045,0.021,0,0,0,0.001822041,0.005385501,0.01055619,0.014362366,0.017550306,0.02326172,0.028306045,0.032318507,0.039863753,0.044435078,0.051751494,0.061159076,0.074114209,0.091331502,0.123645037,0.181346889
5/4/2022 9:30,0,0,0.031431183,0.0009,0,0,0,0.002950953,0.007511998,0.012949703,0.017364546,0.021271939,0.025957311,0.031431183,0.035925207,0.043004946,0.04791624,0.055725543,0.064385064,0.077328545,0.093789216,0.124814593,0.185163189
5/4/2022 9:45,0,0,0.034556322,0,0,0,0,0.004079866,0.009638495,0.015343215,0.020366727,0.024993571,0.028652902,0.034556322,0.039531908,0.046146139,0.051397401,0.059699591,0.067611052,0.080542881,0.09624693,0.125984149,0.188979488
5/4/2022 10:00,0,0,0.03768146,0,0,0,0,0.005208779,0.011764992,0.017736728,0.023368907,0.028715204,0.031348493,0.03768146,0.043138609,0.049287332,0.054878563,0.06367364,0.07083704,0.083757217,0.098704645,0.127153704,0.192795788
5/4/2022 10:15,0,0,0.052883851,0,0,0.004127774,0.006819899,0.01277454,0.020111986,0.027541475,0.034437652,0.041483706,0.045632139,0.052883851,0.059810914,0.067443452,0.075270612,0.084934323,0.094006581,0.109822185,0.12951333,0.160241955,0.238549008
5/4/2022 10:30,0,0,0.068086242,0,0,0.008255548,0.013639797,0.020340301,0.02845898,0.037346223,0.045506397,0.054252208,0.059915785,0.068086242,0.07648322,0.085599573,0.095662661,0.106195006,0.117176121,0.135887153,0.160322016,0.193330205,0.284302228
5/4/2022 10:45,0,0,0.083288633,0,0,0.012383322,0.020459696,0.027906062,0.036805974,0.047150971,0.056575142,0.06702071,0.074199432,0.083288633,0.093155526,0.103755694,0.11605471,0.127455688,0.140345662,0.161952121,0.191130702,0.226418456,0.330055448
5/4/2022 11:00,0,0,0.098491025,0,0,0.016511096,0.027279595,0.035471823,0.045152968,0.056955718,0.067643887,0.079789211,0.088483078,0.098491025,0.109827831,0.121911815,0.136446759,0.148716371,0.163515202,0.188017088,0.221939388,0.259506706,0.375808668
5/4/2022 11:15,0,0,0.110458004,0,0.004355038,0.022691863,0.033721033,0.042804396,0.054343728,0.06831545,0.079588474,0.090974856,0.101054629,0.110458004,0.123072321,0.136116885,0.150741955,0.164201365,0.177596113,0.203499016,0.237355687,0.285032205,0.405062766
5/4/2022 11:30,0.0082,0,0.122424983,0,0.008710076,0.028872631,0.04016247,0.050136969,0.063534487,0.079675181,0.091533062,0.102160501,0.11362618,0.122424983,0.13631681,0.150321955,0.165037151,0.179686359,0.191677023,0.218980943,0.252771986,0.310557703,0.434316863
5/4/2022 11:45,0.0093,0,0.134391962,0.0082,0.013065114,0.035053398,0.046603908,0.057469542,0.072725246,0.091034912,0.10347765,0.113346145,0.126197731,0.134391962,0.149561299,0.164527026,0.179332347,0.195171352,0.205757933,0.23446287,0.268188285,0.336083201,0.46357096
5/4/2022 12:00,0.0124,0,0.146358941,0.0093,0.017420152,0.041234166,0.053045346,0.064802115,0.081916006,0.102394644,0.115422238,0.12453179,0.138769282,0.146358941,0.162805788,0.178732096,0.193627543,0.210656346,0.219838844,0.249944797,0.283604585,0.3616087,0.492825058
5/4/2022 12:15,0.014,0,0.149261559,0.0124,0.016930853,0.041899646,0.054406745,0.067769298,0.084746708,0.103967721,0.116045732,0.126603075,0.139856288,0.149261559,0.165673945,0.18213394,0.198096331,0.214314444,0.224778324,0.253933919,0.287524851,0.355632352,0.492159765
5/4/2022 12:30,0.0182,0,0.152164176,0.014,0.016441553,0.042565126,0.055768144,0.070736481,0.08757741,0.105540798,0.116669226,0.12867436,0.140943293,0.152164176,0.168542101,0.185535784,0.202565119,0.217972543,0.229717804,0.257923041,0.291445118,0.349656004,0.491494472
5/4/2022 12:45,0.0405,0,0.155066794,0.0182,0.015952254,0.043230606,0.057129543,0.073703664,0.090408112,0.107113876,0.11729272,0.130745644,0.142030299,0.155066794,0.171410258,0.188937627,0.207033907,0.221630641,0.234657283,0.261912163,0.295365384,0.343679656,0.490829179
5/4/2022 13:00,0.0595,0,0.157969412,0.0405,0.015462954,0.043896086,0.058490942,0.076670848,0.093238813,0.108686953,0.117916213,0.132816929,0.143117305,0.157969412,0.174278415,0.192339471,0.211502695,0.225288739,0.239596763,0.265901286,0.29928565,0.337703309,0.490163885
5/4/2022 13:15,0.0489,0,0.17039047,0.0595,0.023639228,0.052966626,0.066798492,0.084008732,0.101144763,0.117471567,0.129022844,0.145284831,0.156649718,0.17039047,0.184893975,0.201351218,0.221434627,0.237451321,0.252481062,0.279778208,0.313471473,0.354654319,0.504693385
5/4/2022 13:30,0.054,0,0.182811528,0.0489,0.031815501,0.062037165,0.075106042,0.091346617,0.109050713,0.126256181,0.140129474,0.157752734,0.170182132,0.182811528,0.195509536,0.210362964,0.231366558,0.249613902,0.26536536,0.29365513,0.327657296,0.371605329,0.519222884
5/4/2022 13:45,0.026,0,0.195232586,0.054,0.039991774,0.071107704,0.083413593,0.098684502,0.116956663,0.135040795,0.151236104,0.170220636,0.183714546,0.195232586,0.206125097,0.219374711,0.241298489,0.261776484,0.278249658,0.307532052,0.341843119,0.388556339,0.533752384
5/4/2022 14:00,0.0275,0,0.207653644,0.026,0.048168048,0.080178243,0.091721143,0.106022387,0.124862613,0.143825408,0.162342734,0.182688538,0.19724696,0.207653644,0.216740657,0.228386458,0.251230421,0.273939065,0.291133956,0.321408974,0.356028942,0.40550735,0.548281883
5/4/2022 14:15,0.0533,0,0.209918808,0.0275,0.047599861,0.078529583,0.090350853,0.104961225,0.125294529,0.144182823,0.162598475,0.182309497,0.197144572,0.209918808,0.221251758,0.235115312,0.260413949,0.283781318,0.301715044,0.333746373,0.36873638,0.416902711,0.551652651
5/4/2022 14:30,0.08,0,0.212183972,0.0533,0.047031675,0.076880923,0.088980563,0.103900063,0.125726446,0.144540237,0.162854215,0.181930456,0.197042183,0.212183972,0.225762859,0.241844166,0.269597478,0.293623571,0.312296133,0.346083771,0.381443818,0.428298072,0.555023419
5/4/2022 14:45,0.0807,0,0.214449135,0.08,0.046463489,0.075232263,0.087610272,0.102838901,0.126158363,0.144897651,0.163109956,0.181551415,0.196939795,0.214449135,0.230273959,0.24857302,0.278781006,0.303465824,0.322877221,0.358421169,0.394151256,0.439693434,0.558394187
5/4/2022 15:00,0.1407,0,0.216714299,0.0807,0.045895302,0.073583603,0.086239982,0.101777739,0.126590279,0.145255065,0.163365696,0.181172374,0.196837407,0.216714299,0.23478506,0.255301874,0.287964534,0.313308078,0.33345831,0.370758567,0.406858695,0.451088795,0.561764955
5/4/2022 15:15,0.1003,0,0.210503011,0.1407,0.044622806,0.07465098,0.088520299,0.105042608,0.125220661,0.142552581,0.159269525,0.176814505,0.19186368,0.210503011,0.226772635,0.245886205,0.274898994,0.296564458,0.317817816,0.352099477,0.389357984,0.432842518,0.545939098
5/4/2022 15:30,0.045,0,0.204291722,0.1003,0.04335031,0.075718358,0.090800616,0.108307476,0.123851042,0.139850097,0.155173354,0.172456635,0.186889954,0.204291722,0.218760209,0.236470536,0.261833453,0.279820839,0.302177322,0.333440387,0.371857273,0.414596241,0.53011324
5/4/2022 15:45,0.0764,0,0.198080434,0.045,0.042077813,0.076785735,0.093080934,0.111572345,0.122481424,0.137147613,0.151077184,0.168098766,0.181916228,0.198080434,0.210747784,0.227054867,0.248767912,0.26307722,0.286536829,0.314781297,0.354356563,0.396349964,0.514287383
5/4/2022 16:00,0.0072,0,0.191869145,0.0764,0.040805317,0.077853113,0.095361251,0.114837214,0.121111805,0.134445129,0.146981013,0.163740896,0.176942501,0.191869145,0.202735359,0.217639198,0.235702372,0.246333601,0.270896335,0.296122206,0.336855852,0.378103687,0.498461526
5/4/2022 16:15,0.0064,0,0.162073959,0.0072,0.030603988,0.058389835,0.071731811,0.089342601,0.096585838,0.109667876,0.121541263,0.136315968,0.148233574,0.162073959,0.171778029,0.186829274,0.204140815,0.217177827,0.240021578,0.265649564,0.30417947,0.348299031,0.463902367
5/4/2022 16:30,0.0298,0,0.132278772,0.0064,0.020402658,0.038926557,0.048102372,0.063847988,0.07205987,0.084890622,0.096101513,0.10889104,0.119524647,0.132278772,0.140820699,0.156019349,0.172579258,0.188022054,0.209146821,0.235176922,0.271503089,0.318494375,0.429343209
5/4/2022 16:45,0.0498,0,0.102483586,0.0298,0.010201329,0.019463278,0.024472932,0.038353376,0.047533902,0.060113369,0.070661763,0.081466112,0.090815719,0.102483586,0.10986337,0.125209425,0.141017701,0.15886628,0.178272065,0.20470428,0.238826707,0.28868972,0.394784051
