time,Measurement,DA_1,DA_2,DA_3,HA,RT,HA_ub,HA_lb
10/21/2021 14:15,0.310425,0.309813532,0.309854028,0.274183207,0.309813532,0.355875,0.387266915,0.232360149
10/21/2021 14:30,0.264975,0.262434092,0.262463182,0.234715097,0.262434092,0.310425,0.328042615,0.196825569
10/21/2021 14:45,0.219525,0.215054651,0.215072335,0.195246987,0.215054651,0.264975,0.268818314,0.161290988
10/21/2021 15:00,0.145725,0.132833319,0.132818425,0.13279298,0.132833319,0.219525,0.166041649,0.099624989
10/21/2021 15:15,0.119175,0.108681806,0.10866962,0.108648802,0.108681806,0.145725,0.135852258,0.081511355
10/21/2021 15:30,0.092625,0.084530294,0.084520816,0.084504624,0.084530294,0.119175,0.105662868,0.063397721
10/21/2021 15:45,0.066075,0.060378781,0.060372011,0.060360446,0.060378781,0.092625,0.075473476,0.045284086
10/21/2021 16:00,0,0,0,0,0,0.066075,0,0
10/21/2021 16:15,0,0,0,0,0,0,0,0
10/21/2021 16:30,0,0,0,0,0,0,0,0
10/21/2021 16:45,0,0,0,0,0,0,0,0
10/21/2021 17:00,0,0,0,0,0,0,0,0
10/21/2021 17:15,0,0,0,0,0,0,0,0
10/21/2021 17:30,0,0,0,0,0,0,0,0
10/21/2021 17:45,0,0,0,0,0,0,0,0
10/21/2021 18:00,0,0,0,0,0,0,0,0
10/21/2021 18:15,0,0,0,0,0,0,0,0
10/21/2021 18:30,0,0,0,0,0,0,0,0
10/21/2021 18:45,0,0,0,0,0,0,0,0
10/21/2021 19:00,0,0,0,0,0,0,0,0
10/21/2021 19:15,0,0,0,0,0,0,0,0
10/21/2021 19:30,0,0,0,0,0,0,0,0
10/21/2021 19:45,0,0,0,0,0,0,0,0
10/21/2021 20:00,0,0,0,0,0,0,0,0
10/21/2021 20:15,0,0,0,0,0,0,0,0
10/21/2021 20:30,0,0,0,0,0,0,0,0
10/21/2021 20:45,0,0,0,0,0,0,0,0
10/21/2021 21:00,0,0,0,0,0,0,0,0
10/21/2021 21:15,0,0,0,0,0,0,0,0
10/21/2021 21:30,0,0,0,0,0,0,0,0
10/21/2021 21:45,0,0,0,0,0,0,0,0
10/21/2021 22:00,0,0,0,0,0,0,0,0
10/21/2021 22:15,0,0,0,0,0,0,0,0
10/21/2021 22:30,0,0,0,0,0,0,0,0
10/21/2021 22:45,0,0,0,0,0,0,0,0
10/21/2021 23:00,0,0,0,0,0,0,0,0
10/21/2021 23:15,0,0,0,0,0,0,0,0
10/21/2021 23:30,0,0,0,0,0,0,0,0
10/21/2021 23:45,0,0,0,0,0,0,0,0
10/22/2021 0:00,0,0,0,0,0,0,0,0
10/22/2021 0:15,0,0,0,0,0,0,0,0
10/22/2021 0:30,0,0,0,0,0,0,0,0
10/22/2021 0:45,0,0,0,0,0,0,0,0
10/22/2021 1:00,0,0,0,0,0,0,0,0
10/22/2021 1:15,0,0,0,0,0,0,0,0
10/22/2021 1:30,0,0,0,0,0,0,0,0
10/22/2021 1:45,0,0,0,0,0,0,0,0
10/22/2021 2:00,0,0,0,0,0,0,0,0
10/22/2021 2:15,0,0,0,0,0,0,0,0
10/22/2021 2:30,0,0,0,0,0,0,0,0
10/22/2021 2:45,0,0,0,0,0,0,0,0
10/22/2021 3:00,0,0,0,0,0,0,0,0
10/22/2021 3:15,0,0,0,0,0,0,0,0
10/22/2021 3:30,0,0,0,0,0,0,0,0
10/22/2021 3:45,0,0,0,0,0,0,0,0
10/22/2021 4:00,0,0,0,0,0,0,0,0
10/22/2021 4:15,0,0,0,0,0,0,0,0
10/22/2021 4:30,0,0,0,0,0,0,0,0
10/22/2021 4:45,0,0,0,0,0,0,0,0
10/22/2021 5:00,0,0,0,0,0,0,0,0
10/22/2021 5:15,0,0,0,0,0,0,0,0
10/22/2021 5:30,0,0,0,0,0,0,0,0
10/22/2021 5:45,0,0,0,0,0,0,0,0
10/22/2021 6:00,0,0,0,0,0,0,0,0
10/22/2021 6:15,0,0,0,0,0,0,0,0
10/22/2021 6:30,0.0069625,0.002563895,0.008325847,0.008701941,0.002563895,0,0.003204869,0.001922921
10/22/2021 6:45,0.0214875,0.007691685,0.024977542,0.026105822,0.007691685,0.0069625,0.009614606,0.005768764
10/22/2021 7:00,0,0,0.017097265,0,0,0.0214875,0,0
10/22/2021 7:15,0.0365,0.001217781,0.050103607,0.045724195,0.001217781,0,0.001522226,0.000913336
10/22/2021 7:30,0.0791,0.039804537,0.083109949,0.093506857,0.039804537,0.0365,0.049755671,0.029853403
10/22/2021 7:45,0.1217,0.078391292,0.116116291,0.141289518,0.078391292,0.0791,0.097989115,0.058793469
10/22/2021 8:00,0.1567625,0.087051405,0.119751322,0.20510486,0.087051405,0.1217,0.108814256,0.065288554
10/22/2021 8:15,0.2043875,0.145589255,0.172338538,0.242199067,0.145589255,0.1567625,0.181986569,0.109191941
10/22/2021 8:30,0.2520125,0.204127105,0.224925754,0.279293275,0.204127105,0.2043875,0.255158881,0.153095329
10/22/2021 8:45,0.2996375,0.262664955,0.27751297,0.316387482,0.262664955,0.2520125,0.328331194,0.196998716
10/22/2021 9:00,0.3789125,0.376091534,0.376064683,0.376243258,0.376091534,0.2996375,0.470114418,0.282068651
10/22/2021 9:15,0.4054375,0.398036899,0.3980089,0.398163086,0.398036899,0.3789125,0.497546124,0.298527674
10/22/2021 9:30,0.4319625,0.419982264,0.419953118,0.420082914,0.419982264,0.4054375,0.52497783,0.314986698
10/22/2021 9:45,0.4584875,0.441927629,0.441897335,0.442002742,0.441927629,0.4319625,0.552409536,0.331445722
10/22/2021 10:00,0.525475,0.493510464,0.485271983,0.48539798,0.493510464,0.4584875,0.61688808,0.370132848
10/22/2021 10:15,0.525025,0.495697515,0.492929246,0.493000868,0.495697515,0.525475,0.619621894,0.371773136
10/22/2021 10:30,0.524575,0.497884567,0.50058651,0.500603756,0.497884567,0.525025,0.622355709,0.373413425
10/22/2021 10:45,0.524125,0.500071618,0.508243773,0.508206644,0.500071618,0.524575,0.625089523,0.375053714
10/22/2021 11:00,0.5411125,0.544683813,0.53657408,0.536350824,0.544683813,0.524125,0.680854766,0.40851286
10/22/2021 11:15,0.5290375,0.518587435,0.530449315,0.530259518,0.518587435,0.5411125,0.648234294,0.388940576
10/22/2021 11:30,0.5169625,0.492491057,0.524324549,0.524168212,0.492491057,0.5290375,0.615613821,0.369368293
10/22/2021 11:45,0.5048875,0.466394679,0.518199784,0.518076906,0.466394679,0.5169625,0.582993349,0.349796009
10/22/2021 12:00,0.5000125,0.393420297,0.533241216,0.533250147,0.393420297,0.5048875,0.491775371,0.295065223
10/22/2021 12:15,0.4831375,0.398575922,0.513005653,0.512982477,0.398575922,0.5000125,0.498219903,0.298931942
10/22/2021 12:30,0.4662625,0.403731548,0.492770089,0.492714807,0.403731548,0.4831375,0.504664435,0.302798661
10/22/2021 12:45,0.4493875,0.408887173,0.472534526,0.472447137,0.408887173,0.4662625,0.511108966,0.30666538
10/22/2021 13:00,0.454375,0.474824973,0.475028577,0.474835705,0.474824973,0.4493875,0.593531216,0.35611873
10/22/2021 13:15,0.422925,0.439459149,0.439639938,0.439463877,0.439459149,0.454375,0.549323936,0.329594362
10/22/2021 13:30,0.391475,0.404093325,0.404251298,0.404092049,0.404093325,0.422925,0.505116656,0.303069994
10/22/2021 13:45,0.360025,0.368727501,0.368862659,0.368720221,0.368727501,0.391475,0.460909376,0.276545626
10/22/2021 14:00,0.3481125,0.351526849,0.35162591,0.351504188,0.351526849,0.360025,0.439408561,0.263645137
10/22/2021 14:15,0.3036375,0.304050911,0.304136011,0.304028497,0.304050911,0.3481125,0.380063639,0.228038183
10/22/2021 14:30,0.2591625,0.256574973,0.256646112,0.256552807,0.256574973,0.3036375,0.320718716,0.19243123
10/22/2021 14:45,0.2146875,0.209099035,0.209156213,0.209077116,0.209099035,0.2591625,0.261373794,0.156824276
10/22/2021 15:00,0.142425,0.124312636,0.124343264,0.124283347,0.124312636,0.2146875,0.155390795,0.093234477
10/22/2021 15:15,0.116475,0.101710339,0.101735398,0.101686375,0.101710339,0.142425,0.127137924,0.076282754
10/22/2021 15:30,0.090525,0.079108041,0.079127532,0.079089403,0.079108041,0.116475,0.098885051,0.059331031
10/22/2021 15:45,0.064575,0.056505744,0.056519666,0.056492431,0.056505744,0.090525,0.07063218,0.042379308
10/22/2021 16:00,0,0,0,0,0,0.064575,0,0
10/22/2021 16:15,0,0,0,0,0,0,0,0
10/22/2021 16:30,0,0,0,0,0,0,0,0
10/22/2021 16:45,0,0,0,0,0,0,0,0
10/22/2021 17:00,0,0,0,0,0,0,0,0
10/22/2021 17:15,0,0,0,0,0,0,0,0
10/22/2021 17:30,0,0,0,0,0,0,0,0
10/22/2021 17:45,0,0,0,0,0,0,0,0
10/22/2021 18:00,0,0,0,0,0,0,0,0
10/22/2021 18:15,0,0,0,0,0,0,0,0
10/22/2021 18:30,0,0,0,0,0,0,0,0
10/22/2021 18:45,0,0,0,0,0,0,0,0
10/22/2021 19:00,0,0,0,0,0,0,0,0
10/22/2021 19:15,0,0,0,0,0,0,0,0
10/22/2021 19:30,0,0,0,0,0,0,0,0
10/22/2021 19:45,0,0,0,0,0,0,0,0
10/22/2021 20:00,0,0,0,0,0,0,0,0
10/22/2021 20:15,0,0,0,0,0,0,0,0
10/22/2021 20:30,0,0,0,0,0,0,0,0
10/22/2021 20:45,0,0,0,0,0,0,0,0
10/22/2021 21:00,0,0,0,0,0,0,0,0
10/22/2021 21:15,0,0,0,0,0,0,0,0
10/22/2021 21:30,0,0,0,0,0,0,0,0
10/22/2021 21:45,0,0,0,0,0,0,0,0
10/22/2021 22:00,0,0,0,0,0,0,0,0
10/22/2021 22:15,0,0,0,0,0,0,0,0
10/22/2021 22:30,0,0,0,0,0,0,0,0
10/22/2021 22:45,0,0,0,0,0,0,0,0
10/22/2021 23:00,0,0,0,0,0,0,0,0
10/22/2021 23:15,0,0,0,0,0,0,0,0
10/22/2021 23:30,0,0,0,0,0,0,0,0
10/22/2021 23:45,0,0,0,0,0,0,0,0
10/23/2021 0:00,0,0,0,0,0,0,0,0
10/23/2021 0:15,0,0,0,0,0,0,0,0
10/23/2021 0:30,0,0,0,0,0,0,0,0
10/23/2021 0:45,0,0,0,0,0,0,0,0
10/23/2021 1:00,0,0,0,0,0,0,0,0
10/23/2021 1:15,0,0,0,0,0,0,0,0
10/23/2021 1:30,0,0,0,0,0,0,0,0
10/23/2021 1:45,0,0,0,0,0,0,0,0
10/23/2021 2:00,0,0,0,0,0,0,0,0
10/23/2021 2:15,0,0,0,0,0,0,0,0
10/23/2021 2:30,0,0,0,0,0,0,0,0
10/23/2021 2:45,0,0,0,0,0,0,0,0
10/23/2021 3:00,0,0,0,0,0,0,0,0
10/23/2021 3:15,0,0,0,0,0,0,0,0
10/23/2021 3:30,0,0,0,0,0,0,0,0
10/23/2021 3:45,0,0,0,0,0,0,0,0
10/23/2021 4:00,0,0,0,0,0,0,0,0
10/23/2021 4:15,0,0,0,0,0,0,0,0
10/23/2021 4:30,0,0,0,0,0,0,0,0
10/23/2021 4:45,0,0,0,0,0,0,0,0
10/23/2021 5:00,0,0,0,0,0,0,0,0
10/23/2021 5:15,0,0,0,0,0,0,0,0
10/23/2021 5:30,0,0,0,0,0,0,0,0
10/23/2021 5:45,0,0,0,0,0,0,0,0
10/23/2021 6:00,0,0,0,0,0,0,0,0
10/23/2021 6:15,0,0,0,0,0,0,0,0
10/23/2021 6:30,0.0089375,0.008037343,0.008037094,0.008036764,0.008037343,0,0.010046679,0.006028007
10/23/2021 6:45,0.0274125,0.024112028,0.024111281,0.024110291,0.024112028,0.0089375,0.030140035,0.018084021
10/23/2021 7:00,0.0063625,0,0.027866056,0,0,0.0274125,0,0
10/23/2021 7:15,0.0511875,0.040389052,0.052153184,0.040386579,0.040389052,0.0063625,0.050486315,0.030291789
10/23/2021 7:30,0.0960125,0.08820843,0.076440312,0.088201639,0.08820843,0.0511875,0.110260538,0.066156323
10/23/2021 7:45,0.1408375,0.136027807,0.10072744,0.1360167,0.136027807,0.0960125,0.170034759,0.102020855
10/23/2021 8:00,0.197775,0.199694716,0.114032213,0.199611204,0.199694716,0.1408375,0.249618395,0.149771037
10/23/2021 8:15,0.234525,0.236949073,0.14564091,0.236906636,0.236949073,0.197775,0.296186341,0.177711805
10/23/2021 8:30,0.271275,0.274203429,0.177249608,0.274202068,0.274203429,0.234525,0.342754286,0.205652572
10/23/2021 8:45,0.308025,0.311457786,0.208858305,0.3114975,0.311457786,0.271275,0.389322233,0.23359334
10/23/2021 9:00,0.3693375,0.371611123,0.211109601,0.371731356,0.371611123,0.308025,0.464513904,0.278708342
10/23/2021 9:15,0.3897125,0.393599493,0.2622899,0.393734506,0.393599493,0.3693375,0.491999366,0.29519962
10/23/2021 9:30,0.4100875,0.415587863,0.313470198,0.415737656,0.415587863,0.3897125,0.519484829,0.311690897
10/23/2021 9:45,0.4304625,0.437576233,0.364650497,0.437740806,0.437576233,0.4100875,0.546970291,0.328182175
10/23/2021 10:00,0.48095,0.481038422,0.4810839,0.481266109,0.481038422,0.4304625,0.601298028,0.360778817
10/23/2021 10:15,0.48125,0.488710913,0.488762129,0.488921156,0.488710913,0.48095,0.610888641,0.366533185
10/23/2021 10:30,0.48155,0.496383404,0.496440359,0.496576204,0.496383404,0.48125,0.620479255,0.372287553
10/23/2021 10:45,0.48185,0.504055895,0.504118588,0.504231251,0.504055895,0.48155,0.630069869,0.378041921
10/23/2021 11:00,0.5076875,0.542693525,0.532548899,0.532633754,0.542693525,0.48185,0.678366906,0.407020144
10/23/2021 11:15,0.4909625,0.52972259,0.526392407,0.526457164,0.52972259,0.5076875,0.662153238,0.397291943
10/23/2021 11:30,0.4742375,0.516751655,0.520235917,0.520280574,0.516751655,0.4909625,0.645939569,0.387563741
10/23/2021 11:45,0.4575125,0.50378072,0.514079426,0.514103984,0.50378072,0.4742375,0.6297259,0.37783554
10/23/2021 12:00,0.45095,0.503273552,0.529317823,0.529281306,0.503273552,0.4575125,0.62909194,0.377455164
10/23/2021 12:15,0.42745,0.481993439,0.508898073,0.508868775,0.481993439,0.45095,0.602491799,0.361495079
10/23/2021 12:30,0.40395,0.460713325,0.488478323,0.488456243,0.460713325,0.42745,0.575891656,0.345534994
10/23/2021 12:45,0.38045,0.439433212,0.468058573,0.468043712,0.439433212,0.40395,0.549291515,0.329574909
10/23/2021 13:00,0.364675,0.443102904,0.470486084,0.470470161,0.443102904,0.38045,0.55387863,0.332327178
10/23/2021 13:15,0.336025,0.405189587,0.434834826,0.434831642,0.405189587,0.364675,0.506486984,0.30389219
10/23/2021 13:30,0.307375,0.367276269,0.399183568,0.399193124,0.367276269,0.336025,0.459095336,0.275457202
10/23/2021 13:45,0.278725,0.329362952,0.36353231,0.363554605,0.329362952,0.307375,0.41170369,0.247022214
10/23/2021 14:00,0.257725,0.290974185,0.352541965,0.345811999,0.290974185,0.278725,0.363717731,0.218230639
10/23/2021 14:15,0.223975,0.253377834,0.300450099,0.298242872,0.253377834,0.257725,0.316722293,0.190033376
10/23/2021 14:30,0.190225,0.215781484,0.248358233,0.250673746,0.215781484,0.223975,0.269726855,0.161836113
10/23/2021 14:45,0.156475,0.178185133,0.196266367,0.203104619,0.178185133,0.190225,0.222731416,0.13363885
10/23/2021 15:00,0.09925,0.115767103,0.090800465,0.115749978,0.115767103,0.156475,0.144708879,0.086825327
10/23/2021 15:15,0.08115,0.094718539,0.07429129,0.094704527,0.094718539,0.09925,0.118398174,0.071038904
10/23/2021 15:30,0.06305,0.073669975,0.057782114,0.073659077,0.073669975,0.08115,0.092087469,0.055252481
10/23/2021 15:45,0.04495,0.052621411,0.041272939,0.052613626,0.052621411,0.06305,0.065776764,0.039466058
10/23/2021 16:00,0,0,0,0,0,0.04495,0,0
10/23/2021 16:15,0,0,0,0,0,0,0,0
10/23/2021 16:30,0,0,0,0,0,0,0,0
10/23/2021 16:45,0,0,0,0,0,0,0,0
10/23/2021 17:00,0,0,0,0,0,0,0,0
10/23/2021 17:15,0,0,0,0,0,0,0,0
10/23/2021 17:30,0,0,0,0,0,0,0,0
10/23/2021 17:45,0,0,0,0,0,0,0,0
10/23/2021 18:00,0,0,0,0,0,0,0,0
10/23/2021 18:15,0,0,0,0,0,0,0,0
10/23/2021 18:30,0,0,0,0,0,0,0,0
10/23/2021 18:45,0,0,0,0,0,0,0,0
10/23/2021 19:00,0,0,0,0,0,0,0,0
10/23/2021 19:15,0,0,0,0,0,0,0,0
10/23/2021 19:30,0,0,0,0,0,0,0,0
10/23/2021 19:45,0,0,0,0,0,0,0,0
10/23/2021 20:00,0,0,0,0,0,0,0,0
10/23/2021 20:15,0,0,0,0,0,0,0,0
10/23/2021 20:30,0,0,0,0,0,0,0,0
10/23/2021 20:45,0,0,0,0,0,0,0,0
10/23/2021 21:00,0,0,0,0,0,0,0,0
10/23/2021 21:15,0,0,0,0,0,0,0,0
10/23/2021 21:30,0,0,0,0,0,0,0,0
10/23/2021 21:45,0,0,0,0,0,0,0,0
10/23/2021 22:00,0,0,0,0,0,0,0,0
10/23/2021 22:15,0,0,0,0,0,0,0,0
10/23/2021 22:30,0,0,0,0,0,0,0,0
10/23/2021 22:45,0,0,0,0,0,0,0,0
10/23/2021 23:00,0,0,0,0,0,0,0,0
10/23/2021 23:15,0,0,0,0,0,0,0,0
10/23/2021 23:30,0,0,0,0,0,0,0,0
10/23/2021 23:45,0,0,0,0,0,0,0,0
10/24/2021 0:00,0,0,0,0,0,0,0,0
10/24/2021 0:15,0,0,0,0,0,0,0,0
10/24/2021 0:30,0,0,0,0,0,0,0,0
10/24/2021 0:45,0,0,0,0,0,0,0,0
10/24/2021 1:00,0,0,0,0,0,0,0,0
10/24/2021 1:15,0,0,0,0,0,0,0,0
10/24/2021 1:30,0,0,0,0,0,0,0,0
10/24/2021 1:45,0,0,0,0,0,0,0,0
10/24/2021 2:00,0,0,0,0,0,0,0,0
10/24/2021 2:15,0,0,0,0,0,0,0,0
10/24/2021 2:30,0,0,0,0,0,0,0,0
10/24/2021 2:45,0,0,0,0,0,0,0,0
10/24/2021 3:00,0,0,0,0,0,0,0,0
10/24/2021 3:15,0,0,0,0,0,0,0,0
10/24/2021 3:30,0,0,0,0,0,0,0,0
10/24/2021 3:45,0,0,0,0,0,0,0,0
10/24/2021 4:00,0,0,0,0,0,0,0,0
10/24/2021 4:15,0,0,0,0,0,0,0,0
10/24/2021 4:30,0,0,0,0,0,0,0,0
10/24/2021 4:45,0,0,0,0,0,0,0,0
10/24/2021 5:00,0,0,0,0,0,0,0,0
10/24/2021 5:15,0,0,0,0,0,0,0,0
10/24/2021 5:30,0,0,0,0,0,0,0,0
10/24/2021 5:45,0,0,0,0,0,0,0,0
10/24/2021 6:00,0,0,0,0,0,0,0,0
10/24/2021 6:15,0,0,0,0,0,0,0,0
10/24/2021 6:30,0.001025,0.004537049,7.20E-06,0,0.004537049,0,0.005671311,0.003402787
10/24/2021 6:45,0.003675,0.013611146,2.16E-05,0,0.013611146,0.001025,0.017013933,0.01020836
10/24/2021 7:00,0,0,0,0,0,0.003675,0,0
10/24/2021 7:15,0.0053375,0.009714842,0,0,0.009714842,0,0.012143553,0.007286132
10/24/2021 7:30,0.0152625,0.062877934,0.002674873,0.008196381,0.062877934,0.0053375,0.078597418,0.047158451
10/24/2021 7:45,0.0251875,0.116041027,0.007909418,0.024589143,0.116041027,0.0152625,0.145051284,0.08703077
10/24/2021 8:00,0.033125,0.192234616,0.016804742,0.03433693,0.192234616,0.0251875,0.24029327,0.144175962
10/24/2021 8:15,0.044375,0.230044045,0.019598769,0.055159675,0.230044045,0.033125,0.287555056,0.172533034
10/24/2021 8:30,0.055625,0.267853473,0.022392795,0.075982421,0.267853473,0.044375,0.334816841,0.200890105
10/24/2021 8:45,0.066875,0.305662902,0.025186822,0.096805166,0.305662902,0.055625,0.382078628,0.229247177
10/24/2021 9:00,0.08465,0.367047863,0.006211149,0.074227119,0.367047863,0.066875,0.458809829,0.275285897
10/24/2021 9:15,0.09155,0.38914027,0.023518309,0.123983726,0.38914027,0.08465,0.486425338,0.291855203
10/24/2021 9:30,0.09845,0.411232676,0.040825469,0.173740332,0.411232676,0.09155,0.514040845,0.308424507
10/24/2021 9:45,0.10535,0.433325083,0.058132629,0.223496939,0.433325083,0.09845,0.541656354,0.324993812
10/24/2021 10:00,0.1208375,0.477027406,0.000183614,0.424707259,0.477027406,0.10535,0.596284258,0.357770555
10/24/2021 10:15,0.1220125,0.484713202,0.067661557,0.373494724,0.484713202,0.1208375,0.605891503,0.363534902
10/24/2021 10:30,0.1231875,0.492398998,0.135139501,0.322282188,0.492398998,0.1220125,0.615498748,0.369299249
10/24/2021 10:45,0.1243625,0.500084794,0.202617444,0.271069653,0.500084794,0.1231875,0.625105993,0.375063596
10/24/2021 11:00,0.121975,0.570936842,0.347261525,0.10719867,0.570936842,0.1243625,0.713671053,0.428202632
10/24/2021 11:15,0.125525,0.536511804,0.363295377,0.131091766,0.536511804,0.121975,0.670639755,0.402383853
10/24/2021 11:30,0.129075,0.502086766,0.379329229,0.154984862,0.502086766,0.125525,0.627608458,0.376565075
10/24/2021 11:45,0.132625,0.467661728,0.395363081,0.178877958,0.467661728,0.129075,0.58457716,0.350746296
10/24/2021 12:00,0.1226,0.458324715,0.466321436,0.301453366,0.458324715,0.132625,0.572905894,0.343743536
10/24/2021 12:15,0.1352,0.407174327,0.445738952,0.259558253,0.407174327,0.1226,0.508967909,0.305380745
10/24/2021 12:30,0.1478,0.356023939,0.425156468,0.217663141,0.356023939,0.1352,0.445029924,0.267017954
10/24/2021 12:45,0.1604,0.304873551,0.404573984,0.175768028,0.304873551,0.1478,0.381091939,0.228655163
10/24/2021 13:00,0.1970375,0.183560017,0.384751799,0.049174446,0.183560017,0.1604,0.229450021,0.137670013
10/24/2021 13:15,0.1936125,0.17918506,0.363662449,0.063744979,0.17918506,0.1970375,0.223981325,0.134388795
10/24/2021 13:30,0.1901875,0.174810104,0.342573099,0.078315513,0.174810104,0.1936125,0.21851263,0.131107578
10/24/2021 13:45,0.1867625,0.170435147,0.321483749,0.092886046,0.170435147,0.1901875,0.213043934,0.12782636
10/24/2021 14:00,0.2208375,0.19006595,0.340302022,0.14856105,0.19006595,0.1867625,0.237582438,0.142549463
10/24/2021 14:15,0.1924125,0.169687153,0.29260759,0.135728603,0.169687153,0.2208375,0.212108941,0.127265365
10/24/2021 14:30,0.1639875,0.149308357,0.244913158,0.122896155,0.149308357,0.1924125,0.186635446,0.111981268
10/24/2021 14:45,0.1355625,0.12892956,0.197218726,0.110063708,0.12892956,0.1639875,0.16116195,0.09669717
10/24/2021 15:00,0.0888,0.107226031,0.10722614,0.10722606,0.107226031,0.1355625,0.134032539,0.080419523
10/24/2021 15:15,0.0726,0.087730389,0.087730478,0.087730413,0.087730389,0.0888,0.109662986,0.065797792
10/24/2021 15:30,0.0564,0.068234747,0.068234816,0.068234765,0.068234747,0.0726,0.085293434,0.05117606
10/24/2021 15:45,0.0402,0.048739105,0.048739154,0.048739118,0.048739105,0.0564,0.060923881,0.036554329
10/24/2021 16:00,0,0,0,0,0,0.0402,0,0
10/24/2021 16:15,0,0,0,0,0,0,0,0
10/24/2021 16:30,0,0,0,0,0,0,0,0
10/24/2021 16:45,0,0,0,0,0,0,0,0
10/24/2021 17:00,0,0,0,0,0,0,0,0
10/24/2021 17:15,0,0,0,0,0,0,0,0
10/24/2021 17:30,0,0,0,0,0,0,0,0
10/24/2021 17:45,0,0,0,0,0,0,0,0
10/24/2021 18:00,0,0,0,0,0,0,0,0
10/24/2021 18:15,0,0,0,0,0,0,0,0
10/24/2021 18:30,0,0,0,0,0,0,0,0
10/24/2021 18:45,0,0,0,0,0,0,0,0
10/24/2021 19:00,0,0,0,0,0,0,0,0
10/24/2021 19:15,0,0,0,0,0,0,0,0
10/24/2021 19:30,0,0,0,0,0,0,0,0
10/24/2021 19:45,0,0,0,0,0,0,0,0
10/24/2021 20:00,0,0,0,0,0,0,0,0
10/24/2021 20:15,0,0,0,0,0,0,0,0
10/24/2021 20:30,0,0,0,0,0,0,0,0
10/24/2021 20:45,0,0,0,0,0,0,0,0
10/24/2021 21:00,0,0,0,0,0,0,0,0
10/24/2021 21:15,0,0,0,0,0,0,0,0
10/24/2021 21:30,0,0,0,0,0,0,0,0
10/24/2021 21:45,0,0,0,0,0,0,0,0
10/24/2021 22:00,0,0,0,0,0,0,0,0
10/24/2021 22:15,0,0,0,0,0,0,0,0
10/24/2021 22:30,0,0,0,0,0,0,0,0
10/24/2021 22:45,0,0,0,0,0,0,0,0
10/24/2021 23:00,0,0,0,0,0,0,0,0
10/24/2021 23:15,0,0,0,0,0,0,0,0
10/24/2021 23:30,0,0,0,0,0,0,0,0
10/24/2021 23:45,0,0,0,0,0,0,0,0
10/25/2021 0:00,0,0,0,0,0,0,0,0
10/25/2021 0:15,0,0,0,0,0,0,0,0
10/25/2021 0:30,0,0,0,0,0,0,0,0
10/25/2021 0:45,0,0,0,0,0,0,0,0
10/25/2021 1:00,0,0,0,0,0,0,0,0
10/25/2021 1:15,0,0,0,0,0,0,0,0
10/25/2021 1:30,0,0,0,0,0,0,0,0
10/25/2021 1:45,0,0,0,0,0,0,0,0
10/25/2021 2:00,0,0,0,0,0,0,0,0
10/25/2021 2:15,0,0,0,0,0,0,0,0
10/25/2021 2:30,0,0,0,0,0,0,0,0
10/25/2021 2:45,0,0,0,0,0,0,0,0
10/25/2021 3:00,0,0,0,0,0,0,0,0
10/25/2021 3:15,0,0,0,0,0,0,0,0
10/25/2021 3:30,0,0,0,0,0,0,0,0
10/25/2021 3:45,0,0,0,0,0,0,0,0
10/25/2021 4:00,0,0,0,0,0,0,0,0
10/25/2021 4:15,0,0,0,0,0,0,0,0
10/25/2021 4:30,0,0,0,0,0,0,0,0
10/25/2021 4:45,0,0,0,0,0,0,0,0
10/25/2021 5:00,0,0,0,0,0,0,0,0
10/25/2021 5:15,0,0,0,0,0,0,0,0
10/25/2021 5:30,0,0,0,0,0,0,0,0
10/25/2021 5:45,0,0,0,0,0,0,0,0
10/25/2021 6:00,0,0,0,0,0,0,0,0
10/25/2021 6:15,0,0,0,0,0,0,0,0
10/25/2021 6:30,0.0018875,0.006673756,0.000115206,0,0.006673756,0,0.008342195,0.005005317
10/25/2021 6:45,0.0062625,0.020021267,0.000345617,0,0.020021267,0.0018875,0.025026584,0.01501595
10/25/2021 7:00,0,0.007499893,0,0,0.007499893,0.0062625,0.009374866,0.00562492
10/25/2021 7:15,0.0075375,0.038093328,3.86E-07,0,0.038093328,0,0.04761666,0.028569996
10/25/2021 7:30,0.0268625,0.068686764,0.001842906,1.33E-06,0.068686764,0.0075375,0.085858455,0.051515073
10/25/2021 7:45,0.0461875,0.099280199,0.003685427,3.98E-06,0.099280199,0.0268625,0.124100249,0.074460149
10/25/2021 8:00,0.0739125,0.157104828,0,0,0.157104828,0.0461875,0.196381035,0.117828621
10/25/2021 8:15,0.0876375,0.169544134,0.005425566,0,0.169544134,0.0739125,0.211930168,0.127158101
10/25/2021 8:30,0.1013625,0.18198344,0.01115789,0.004482101,0.18198344,0.0876375,0.2274793,0.13648758
10/25/2021 8:45,0.1150875,0.194422746,0.016890214,0.013425102,0.194422746,0.1013625,0.243028433,0.14581706
10/25/2021 9:00,0.137925,0.208451727,0.042895946,0.008269439,0.208451727,0.1150875,0.260564659,0.156338795
10/25/2021 9:15,0.145575,0.21983125,0.035112665,0.02661155,0.21983125,0.137925,0.274789063,0.164873438
10/25/2021 9:30,0.153225,0.231210774,0.027329384,0.044953662,0.231210774,0.145575,0.289013468,0.173408081
10/25/2021 9:45,0.160875,0.242590297,0.019546102,0.063295773,0.242590297,0.153225,0.303237871,0.181942723
