time,Measurement,DA_1,DA_2,DA_3,HA,RT,HA_ub,HA_lb
1/18/2021 16:30,0.1256,0.16115,0.3054,0.358325,0.16115,0.1356,0.2014375,0.1208625
1/18/2021 16:45,0.1006,0.16405,0.309,0.356975,0.16405,0.1256,0.2050625,0.1230375
1/18/2021 17:00,0.065,0.1675125,0.330525,0.3897125,0.1675125,0.1006,0.209390625,0.125634375
1/18/2021 17:15,0.0553,0.1700375,0.322175,0.3656375,0.1700375,0.065,0.212546875,0.127528125
1/18/2021 17:30,0.0537,0.1725625,0.313825,0.3415625,0.1725625,0.0553,0.215703125,0.129421875
1/18/2021 17:45,0.0404,0.1750875,0.305475,0.3174875,0.1750875,0.0537,0.218859375,0.131315625
1/18/2021 18:00,0.0828,0.170975,0.274925,0.2453375,0.170975,0.0404,0.21371875,0.12823125
1/18/2021 18:15,0.0605,0.177925,0.281375,0.2533125,0.177925,0.0828,0.22240625,0.13344375
1/18/2021 18:30,0.0373,0.184875,0.287825,0.2612875,0.184875,0.0605,0.23109375,0.13865625
1/18/2021 18:45,0.0597,0.191825,0.294275,0.2692625,0.191825,0.0373,0.23978125,0.14386875
1/18/2021 19:00,0.0713,0.2123125,0.3189875,0.2895375,0.2123125,0.0597,0.265390625,0.159234375
1/18/2021 19:15,0.0996,0.2102375,0.3132625,0.2893125,0.2102375,0.0713,0.262796875,0.157678125
1/18/2021 19:30,0.1092,0.2081625,0.3075375,0.2890875,0.2081625,0.0996,0.260203125,0.156121875
1/18/2021 19:45,0.1238,0.2060875,0.3018125,0.2888625,0.2060875,0.1092,0.257609375,0.154565625
1/18/2021 20:00,0.1321,0.1434125,0.2353375,0.249825,0.1434125,0.1238,0.179265625,0.107559375
1/18/2021 20:15,0.1189,0.1817375,0.2701125,0.275475,0.1817375,0.1321,0.227171875,0.136303125
1/18/2021 20:30,0.1515,0.2200625,0.3048875,0.301125,0.2200625,0.1189,0.275078125,0.165046875
1/18/2021 20:45,0.2148,0.2583875,0.3396625,0.326775,0.2583875,0.1515,0.322984375,0.193790625
1/18/2021 21:00,0.2294,0.3789125,0.4706625,0.4488375,0.3789125,0.2148,0.473640625,0.284184375
1/18/2021 21:15,0.1973,0.3624375,0.4412875,0.4102125,0.3624375,0.2294,0.453046875,0.271828125
1/18/2021 21:30,0.1801,0.3459625,0.4119125,0.3715875,0.3459625,0.1973,0.432453125,0.259471875
1/18/2021 21:45,0.1964,0.3294875,0.3825375,0.3329625,0.3294875,0.1801,0.411859375,0.247115625
1/18/2021 22:00,0.1831,0.2848125,0.309475,0.255675,0.2848125,0.1964,0.356015625,0.213609375
1/18/2021 22:15,0.204,0.2871375,0.309225,0.242825,0.2871375,0.1831,0.358921875,0.215353125
1/18/2021 22:30,0.1918,0.2894625,0.308975,0.229975,0.2894625,0.204,0.361828125,0.217096875
1/18/2021 22:45,0.1772,0.2917875,0.308725,0.217125,0.2917875,0.1918,0.364734375,0.218840625
1/18/2021 23:00,0.127,0.33135,0.385575,0.1671875,0.33135,0.1772,0.4141875,0.2485125
1/18/2021 23:15,0.1129,0.30885,0.333925,0.1790625,0.30885,0.127,0.3860625,0.2316375
1/18/2021 23:30,0.1219,0.28635,0.282275,0.1909375,0.28635,0.1129,0.3579375,0.2147625
1/18/2021 23:45,0.1096,0.26385,0.230625,0.2028125,0.26385,0.1219,0.3298125,0.1978875
1/19/2021 0:00,0.1715,0.210975,0.0998875,0.2424,0.210975,0.1096,0.26371875,0.15823125
1/19/2021 0:15,0.1525,0.208725,0.1009625,0.2358,0.208725,0.1715,0.26090625,0.15654375
1/19/2021 0:30,0.1383,0.206475,0.1020375,0.2292,0.206475,0.1525,0.25809375,0.15485625
1/19/2021 0:45,0.1569,0.204225,0.1031125,0.2226,0.204225,0.1383,0.25528125,0.15316875
1/19/2021 1:00,0.1261,0.1756125,0.102275,0.1960875,0.1756125,0.1569,0.219515625,0.131709375
1/19/2021 1:15,0.1022,0.1909375,0.104625,0.2027625,0.1909375,0.1261,0.238671875,0.143203125
1/19/2021 1:30,0.1203,0.2062625,0.106975,0.2094375,0.2062625,0.1022,0.257828125,0.154696875
1/19/2021 1:45,0.1448,0.2215875,0.109325,0.2161125,0.2215875,0.1203,0.276984375,0.166190625
1/19/2021 2:00,0.1341,0.2643625,0.1024125,0.2343375,0.2643625,0.1448,0.330453125,0.198271875
1/19/2021 2:15,0.1209,0.2613875,0.1109375,0.2333125,0.2613875,0.1341,0.326734375,0.196040625
1/19/2021 2:30,0.1571,0.2584125,0.1194625,0.2322875,0.2584125,0.1209,0.323015625,0.193809375
1/19/2021 2:45,0.1622,0.2554375,0.1279875,0.2312625,0.2554375,0.1571,0.319296875,0.191578125
1/19/2021 3:00,0.1437,0.251525,0.13955,0.22825,0.251525,0.1622,0.31440625,0.18864375
1/19/2021 3:15,0.181,0.249175,0.14605,0.22855,0.249175,0.1437,0.31146875,0.18688125
1/19/2021 3:30,0.1898,0.246825,0.15255,0.22885,0.246825,0.181,0.30853125,0.18511875
1/19/2021 3:45,0.1878,0.244475,0.15905,0.22915,0.244475,0.1898,0.30559375,0.18335625
1/19/2021 4:00,0.1779,0.2443375,0.17545,0.22675,0.2443375,0.1878,0.305421875,0.183253125
1/19/2021 4:15,0.1589,0.2405125,0.17535,0.22885,0.2405125,0.1779,0.300640625,0.180384375
1/19/2021 4:30,0.1642,0.2366875,0.17525,0.23095,0.2366875,0.1589,0.295859375,0.177515625
1/19/2021 4:45,0.1655,0.2328625,0.17515,0.23305,0.2328625,0.1642,0.291078125,0.174646875
1/19/2021 5:00,0.1527,0.2389,0.1897875,0.2448625,0.2389,0.1655,0.298625,0.179175
1/19/2021 5:15,0.147,0.2285,0.1798625,0.2404875,0.2285,0.1527,0.285625,0.171375
1/19/2021 5:30,0.1541,0.2181,0.1699375,0.2361125,0.2181,0.147,0.272625,0.163575
1/19/2021 5:45,0.1567,0.2077,0.1600125,0.2317375,0.2077,0.1541,0.259625,0.155775
1/19/2021 6:00,0.1591,0.1641875,0.1352375,0.221025,0.1641875,0.1567,0.205234375,0.123140625
1/19/2021 6:15,0.2076,0.1758625,0.1352125,0.220875,0.1758625,0.1591,0.219828125,0.131896875
1/19/2021 6:30,0.2116,0.1875375,0.1351875,0.220725,0.1875375,0.2076,0.234421875,0.140653125
1/19/2021 6:45,0.196,0.1992125,0.1351625,0.220575,0.1992125,0.2116,0.249015625,0.149409375
1/19/2021 7:00,0.2132,0.2054125,0.1414,0.2149875,0.2054125,0.196,0.256765625,0.154059375
1/19/2021 7:15,0.2062,0.2207375,0.1372,0.2184625,0.2207375,0.2132,0.275921875,0.165553125
1/19/2021 7:30,0.1711,0.2360625,0.133,0.2219375,0.2360625,0.2062,0.295078125,0.177046875
1/19/2021 7:45,0.1999,0.2513875,0.1288,0.2254125,0.2513875,0.1711,0.314234375,0.188540625
1/19/2021 8:00,0.1607,0.2970125,0.1239625,0.2451625,0.2970125,0.1999,0.371265625,0.222759375
1/19/2021 8:15,0.2068,0.2921375,0.1201875,0.2377875,0.2921375,0.1607,0.365171875,0.219103125
1/19/2021 8:30,0.2033,0.2872625,0.1164125,0.2304125,0.2872625,0.2068,0.359078125,0.215446875
1/19/2021 8:45,0.2323,0.2823875,0.1126375,0.2230375,0.2823875,0.2033,0.352984375,0.211790625
1/19/2021 9:00,0.2134,0.301625,0.126075,0.2332125,0.301625,0.2323,0.37703125,0.22621875
1/19/2021 9:15,0.2032,0.280675,0.110825,0.2141375,0.280675,0.2134,0.35084375,0.21050625
1/19/2021 9:30,0.2084,0.259725,0.095575,0.1950625,0.259725,0.2032,0.32465625,0.19479375
1/19/2021 9:45,0.1593,0.238775,0.080325,0.1759875,0.238775,0.2084,0.29846875,0.17908125
1/19/2021 10:00,0.1053,0.2008,0.0526625,0.132875,0.2008,0.1593,0.251,0.1506
1/19/2021 10:15,0.1108,0.1912,0.0456875,0.129825,0.1912,0.1053,0.239,0.1434
1/19/2021 10:30,0.0807,0.1816,0.0387125,0.126775,0.1816,0.1108,0.227,0.1362
1/19/2021 10:45,0.0517,0.172,0.0317375,0.123725,0.172,0.0807,0.215,0.129
1/19/2021 11:00,0.0647,0.1573375,0.018125,0.1131,0.1573375,0.0517,0.196671875,0.118003125
1/19/2021 11:15,0.0494,0.1511125,0.015575,0.1151,0.1511125,0.0647,0.188890625,0.113334375
1/19/2021 11:30,0.0517,0.1448875,0.013025,0.1171,0.1448875,0.0494,0.181109375,0.108665625
1/19/2021 11:45,0.0339,0.1386625,0.010475,0.1191,0.1386625,0.0517,0.173328125,0.103996875
1/19/2021 12:00,0.0557,0.1391125,0.0056375,0.137375,0.1391125,0.0339,0.173890625,0.104334375
1/19/2021 12:15,0.0482,0.1284375,0.0046125,0.128525,0.1284375,0.0557,0.160546875,0.096328125
1/19/2021 12:30,0.0539,0.1177625,0.0035875,0.119675,0.1177625,0.0482,0.147203125,0.088321875
1/19/2021 12:45,0.0667,0.1070875,0.0025625,0.110825,0.1070875,0.0539,0.133859375,0.080315625
1/19/2021 13:00,0.058,0.0936375,0,0.1073375,0.0936375,0.0667,0.117046875,0.070228125
1/19/2021 13:15,0.0456,0.0848125,0,0.0949125,0.0848125,0.058,0.106015625,0.063609375
1/19/2021 13:30,0.0329,0.0759875,0,0.0824875,0.0759875,0.0456,0.094984375,0.056990625
1/19/2021 13:45,0.0255,0.0671625,0,0.0700625,0.0671625,0.0329,0.083953125,0.050371875
1/19/2021 14:00,0.0185,0.0577375,0,0.053625,0.0577375,0.0255,0.072171875,0.043303125
1/19/2021 14:15,0.0278,0.0493125,0,0.043875,0.0493125,0.0185,0.061640625,0.036984375
1/19/2021 14:30,0.0157,0.0408875,0,0.034125,0.0408875,0.0278,0.051109375,0.030665625
1/19/2021 14:45,0.0079,0.0324625,0,0.024375,0.0324625,0.0157,0.040578125,0.024346875
1/19/2021 15:00,0.0038,0.0139875,0,0,0.0139875,0.0079,0.017484375,0.010490625
1/19/2021 15:15,0.0039,0.0122625,0,0,0.0122625,0.0038,0.015328125,0.009196875
1/19/2021 15:30,0,0.0105375,0,0,0.0105375,0.0039,0.013171875,0.007903125
1/19/2021 15:45,0.0057,0.0088125,0,0,0.0088125,0,0.011015625,0.006609375
1/19/2021 16:00,0,0.002775,0,0,0.002775,0.0057,0.00346875,0.00208125
1/19/2021 16:15,0,0.003925,0,0,0.003925,0,0.00490625,0.00294375
1/19/2021 16:30,0,0.005075,0,0,0.005075,0,0.00634375,0.00380625
1/19/2021 16:45,0,0.006225,0,0,0.006225,0,0.00778125,0.00466875
1/19/2021 17:00,0,0.003025,0,0,0.003025,0,0.00378125,0.00226875
1/19/2021 17:15,0,0.007075,0,0,0.007075,0,0.00884375,0.00530625
1/19/2021 17:30,0,0.011125,0,0,0.011125,0,0.01390625,0.00834375
1/19/2021 17:45,0,0.015175,0,0,0.015175,0,0.01896875,0.01138125
1/19/2021 18:00,0,0.01045,0,0,0.01045,0,0.0130625,0.0078375
1/19/2021 18:15,0,0.02035,0,0,0.02035,0,0.0254375,0.0152625
1/19/2021 18:30,0,0.03025,0,0,0.03025,0,0.0378125,0.0226875
1/19/2021 18:45,0,0.04015,0,0,0.04015,0,0.0501875,0.0301125
1/19/2021 19:00,0,0.06985,0,0,0.06985,0,0.0873125,0.0523875
1/19/2021 19:15,0,0.06655,0,0,0.06655,0,0.0831875,0.0499125
1/19/2021 19:30,0,0.06325,0,0,0.06325,0,0.0790625,0.0474375
1/19/2021 19:45,0,0.05995,0,0,0.05995,0,0.0749375,0.0449625
1/19/2021 20:00,0,0.04945,0,0,0.04945,0,0.0618125,0.0370875
1/19/2021 20:15,0,0.05095,0,0,0.05095,0,0.0636875,0.0382125
1/19/2021 20:30,0,0.05245,0,0,0.05245,0,0.0655625,0.0393375
1/19/2021 20:45,0,0.05395,0,0,0.05395,0,0.0674375,0.0404625
1/19/2021 21:00,0,0.0793375,0,0,0.0793375,0,0.099171875,0.059503125
1/19/2021 21:15,0,0.0649125,0,0,0.0649125,0,0.081140625,0.048684375
1/19/2021 21:30,0,0.0504875,0,0,0.0504875,0,0.063109375,0.037865625
1/19/2021 21:45,0,0.0360625,0,0,0.0360625,0,0.045078125,0.027046875
1/19/2021 22:00,0,0,0,0,0,0,0,0
1/19/2021 22:15,0,0,0,0,0,0,0,0
1/19/2021 22:30,0,0.0011,0,0,0.0011,0,0.001375,0.000825
1/19/2021 22:45,0,0.0033,0,0,0.0033,0,0.004125,0.002475
1/19/2021 23:00,0,0,0,0,0,0,0,0
1/19/2021 23:15,0.0007,0.0053375,0,0,0.0053375,0,0.006671875,0.004003125
1/19/2021 23:30,0.0248,0.0122625,0.00355,0,0.0122625,0.0007,0.015328125,0.009196875
1/19/2021 23:45,0.0612,0.0191875,0.01065,0,0.0191875,0.0248,0.023984375,0.014390625
1/20/2021 0:00,0.0628,0.0062,0.0190625,0,0.0062,0.0612,0.00775,0.00465
1/20/2021 0:15,0.1019,0.0264,0.0252875,0,0.0264,0.0628,0.033,0.0198
1/20/2021 0:30,0.0851,0.0466,0.0315125,0,0.0466,0.1019,0.05825,0.03495
1/20/2021 0:45,0.0752,0.0668,0.0377375,0,0.0668,0.0851,0.0835,0.0501
1/20/2021 1:00,0.0727,0.09285,0.045875,0,0.09285,0.0752,0.1160625,0.0696375
1/20/2021 1:15,0.0904,0.10915,0.050825,0,0.10915,0.0727,0.1364375,0.0818625
1/20/2021 1:30,0.0988,0.12545,0.055775,0.003675,0.12545,0.0904,0.1568125,0.0940875
1/20/2021 1:45,0.1032,0.14175,0.060725,0.011025,0.14175,0.0988,0.1771875,0.1063125
1/20/2021 2:00,0.1537,0.175975,0.052325,0.0112125,0.175975,0.1032,0.21996875,0.13198125
1/20/2021 2:15,0.1234,0.180325,0.066175,0.0233375,0.180325,0.1537,0.22540625,0.13524375
1/20/2021 2:30,0.1706,0.184675,0.080025,0.0354625,0.184675,0.1234,0.23084375,0.13850625
1/20/2021 2:45,0.175,0.189025,0.093875,0.0475875,0.189025,0.1706,0.23628125,0.14176875
1/20/2021 3:00,0.1994,0.1751875,0.1056625,0.0499625,0.1751875,0.175,0.218984375,0.131390625
1/20/2021 3:15,0.2122,0.1916625,0.1208875,0.0685875,0.1916625,0.1994,0.239578125,0.143746875
1/20/2021 3:30,0.2284,0.2081375,0.1361125,0.0872125,0.2081375,0.2122,0.260171875,0.156103125
1/20/2021 3:45,0.259,0.2246125,0.1513375,0.1058375,0.2246125,0.2284,0.280765625,0.168459375
1/20/2021 4:00,0.2175,0.2536875,0.1823125,0.152025,0.2536875,0.259,0.317109375,0.190265625
1/20/2021 4:15,0.2235,0.2617625,0.1870375,0.152275,0.2617625,0.2175,0.327203125,0.196321875
1/20/2021 4:30,0.2087,0.2698375,0.1917625,0.152525,0.2698375,0.2235,0.337296875,0.202378125
1/20/2021 4:45,0.2468,0.2779125,0.1964875,0.152775,0.2779125,0.2087,0.347390625,0.208434375
1/20/2021 5:00,0.2573,0.313025,0.2280625,0.1583125,0.313025,0.2468,0.39128125,0.23476875
1/20/2021 5:15,0.2773,0.303075,0.2148875,0.1550375,0.303075,0.2573,0.37884375,0.22730625
1/20/2021 5:30,0.2206,0.293125,0.2017125,0.1517625,0.293125,0.2773,0.36640625,0.21984375
1/20/2021 5:45,0.214,0.283175,0.1885375,0.1484875,0.283175,0.2206,0.35396875,0.21238125
1/20/2021 6:00,0.2617,0.2405625,0.1450625,0.12335,0.2405625,0.214,0.300703125,0.180421875
1/20/2021 6:15,0.2669,0.2523875,0.1520875,0.13465,0.2523875,0.2617,0.315484375,0.189290625
1/20/2021 6:30,0.2318,0.2642125,0.1591125,0.14595,0.2642125,0.2669,0.330265625,0.198159375
1/20/2021 6:45,0.2121,0.2760375,0.1661375,0.15725,0.2760375,0.2318,0.345046875,0.207028125
1/20/2021 7:00,0.2502,0.285275,0.1553875,0.1760125,0.285275,0.2121,0.35659375,0.21395625
1/20/2021 7:15,0.2423,0.298825,0.1742625,0.1823375,0.298825,0.2502,0.37353125,0.22411875
1/20/2021 7:30,0.2997,0.312375,0.1931375,0.1886625,0.312375,0.2423,0.39046875,0.23428125
1/20/2021 7:45,0.2645,0.325925,0.2120125,0.1949875,0.325925,0.2997,0.40740625,0.24444375
1/20/2021 8:00,0.2526,0.2991625,0.1958625,0.1883375,0.2991625,0.2645,0.373953125,0.224371875
1/20/2021 8:15,0.3054,0.3395875,0.2380875,0.2033125,0.3395875,0.2526,0.424484375,0.254690625
1/20/2021 8:30,0.3781,0.3800125,0.2803125,0.2182875,0.3800125,0.3054,0.475015625,0.285009375
1/20/2021 8:45,0.4091,0.4204375,0.3225375,0.2332625,0.4204375,0.3781,0.525546875,0.315328125
1/20/2021 9:00,0.3975,0.4999,0.4251,0.2456125,0.4999,0.4091,0.624875,0.374925
1/20/2021 9:15,0.4606,0.5143,0.4271,0.2623375,0.5143,0.3975,0.642875,0.385725
1/20/2021 9:30,0.4709,0.5287,0.4291,0.2790625,0.5287,0.4606,0.660875,0.396525
1/20/2021 9:45,0.4911,0.5431,0.4311,0.2957875,0.5431,0.4709,0.678875,0.407325
1/20/2021 10:00,0.5319,0.573925,0.444275,0.3056875,0.573925,0.4911,0.71740625,0.43044375
1/20/2021 10:15,0.6574,0.577375,0.438825,0.3269625,0.577375,0.5319,0.72171875,0.43303125
1/20/2021 10:30,0.651,0.580825,0.433375,0.3482375,0.580825,0.6574,0.72603125,0.43561875
1/20/2021 10:45,0.6844,0.584275,0.427925,0.3695125,0.584275,0.651,0.73034375,0.43820625
1/20/2021 11:00,0.6401,0.6098125,0.4084125,0.3848625,0.6098125,0.6844,0.762265625,0.457359375
1/20/2021 11:15,0.5534,0.5985375,0.4123375,0.4100875,0.5985375,0.6401,0.748171875,0.448903125
1/20/2021 11:30,0.457,0.5872625,0.4162625,0.4353125,0.5872625,0.5534,0.734078125,0.440446875
1/20/2021 11:45,0.4384,0.5759875,0.4201875,0.4605375,0.5759875,0.457,0.719984375,0.431990625
1/20/2021 12:00,0.4489,0.555975,0.428575,0.5217625,0.555975,0.4384,0.69496875,0.41698125
1/20/2021 12:15,0.4519,0.550525,0.429525,0.5229875,0.550525,0.4489,0.68815625,0.41289375
1/20/2021 12:30,0.5356,0.545075,0.430475,0.5242125,0.545075,0.4519,0.68134375,0.40880625
1/20/2021 12:45,0.6086,0.539625,0.431425,0.5254375,0.539625,0.5356,0.67453125,0.40471875
1/20/2021 13:00,0.6039,0.5419,0.4423125,0.5178875,0.5419,0.6086,0.677375,0.406425
1/20/2021 13:15,0.6012,0.5313,0.4366375,0.5249625,0.5313,0.6039,0.664125,0.398475
1/20/2021 13:30,0.6501,0.5207,0.4309625,0.5320375,0.5207,0.6012,0.650875,0.390525
1/20/2021 13:45,0.5515,0.5101,0.4252875,0.5391125,0.5101,0.6501,0.637625,0.382575
1/20/2021 14:00,0.4946,0.516525,0.4424125,0.56415,0.516525,0.5515,0.64565625,0.38739375
1/20/2021 14:15,0.525,0.494575,0.4215375,0.55925,0.494575,0.4946,0.61821875,0.37093125
1/20/2021 14:30,0.5165,0.472625,0.4006625,0.55435,0.472625,0.525,0.59078125,0.35446875
1/20/2021 14:45,0.4995,0.450675,0.3797875,0.54945,0.450675,0.5165,0.56334375,0.33800625
1/20/2021 15:00,0.4307,0.3944125,0.3106875,0.5395625,0.3944125,0.4995,0.493015625,0.295809375
1/20/2021 15:15,0.485,0.3953375,0.3219625,0.5379875,0.3953375,0.4307,0.494171875,0.296503125
1/20/2021 15:30,0.5442,0.3962625,0.3332375,0.5364125,0.3962625,0.485,0.495328125,0.297196875
1/20/2021 15:45,0.6316,0.3971875,0.3445125,0.5348375,0.3971875,0.5442,0.496484375,0.297890625
1/20/2021 16:00,0.5146,0.3812375,0.33025,0.5429,0.3812375,0.6316,0.476546875,0.285928125
1/20/2021 16:15,0.4899,0.3934125,0.35855,0.5349,0.3934125,0.5146,0.491765625,0.295059375
1/20/2021 16:30,0.4462,0.4055875,0.38685,0.5269,0.4055875,0.4899,0.506984375,0.304190625
1/20/2021 16:45,0.4736,0.4177625,0.41515,0.5189,0.4177625,0.4462,0.522203125,0.313321875
1/20/2021 17:00,0.4645,0.3993,0.4566125,0.47805,0.3993,0.4736,0.499125,0.299475
1/20/2021 17:15,0.4729,0.4319,0.4761375,0.49195,0.4319,0.4645,0.539875,0.323925
1/20/2021 17:30,0.5233,0.4645,0.4956625,0.50585,0.4645,0.4729,0.580625,0.348375
1/20/2021 17:45,0.5526,0.4971,0.5151875,0.51975,0.4971,0.5233,0.621375,0.372825
1/20/2021 18:00,0.4937,0.565775,0.58455,0.5452,0.565775,0.5526,0.70721875,0.42433125
1/20/2021 18:15,0.3604,0.574325,0.57085,0.5514,0.574325,0.4937,0.71790625,0.43074375
1/20/2021 18:30,0.4928,0.582875,0.55715,0.5576,0.582875,0.3604,0.72859375,0.43715625
1/20/2021 18:45,0.5022,0.591425,0.54345,0.5638,0.591425,0.4928,0.73928125,0.44356875
1/20/2021 19:00,0.5514,0.59825,0.5225125,0.595725,0.59825,0.5022,0.7478125,0.4486875
1/20/2021 19:15,0.5929,0.60795,0.5136375,0.584775,0.60795,0.5514,0.7599375,0.4559625
1/20/2021 19:30,0.6229,0.61765,0.5047625,0.573825,0.61765,0.5929,0.7720625,0.4632375
1/20/2021 19:45,0.5173,0.62735,0.4958875,0.562875,0.62735,0.6229,0.7841875,0.4705125
1/20/2021 20:00,0.5639,0.61065,0.416325,0.511875,0.61065,0.5173,0.7633125,0.4579875
1/20/2021 20:15,0.65,0.63795,0.454575,0.527625,0.63795,0.5639,0.7974375,0.4784625
1/20/2021 20:30,0.693,0.66525,0.492825,0.543375,0.66525,0.65,0.8315625,0.4989375
1/20/2021 20:45,0.834,0.69255,0.531075,0.559125,0.69255,0.693,0.8656875,0.5194125
1/20/2021 21:00,0.7525,0.7905375,0.6442125,0.6336,0.7905375,0.834,0.988171875,0.592903125
1/20/2021 21:15,0.7273,0.7707125,0.6325375,0.6102,0.7707125,0.7525,0.963390625,0.578034375
1/20/2021 21:30,0.7094,0.7508875,0.6208625,0.5868,0.7508875,0.7273,0.938609375,0.563165625
1/20/2021 21:45,0.7004,0.7310625,0.6091875,0.5634,0.7310625,0.7094,0.913828125,0.548296875
1/20/2021 22:00,0.5749,0.6938,0.6002875,0.4939875,0.6938,0.7004,0.86725,0.52035
1/20/2021 22:15,0.6553,0.6856,0.5867625,0.5012625,0.6856,0.5749,0.857,0.5142
1/20/2021 22:30,0.6955,0.6774,0.5732375,0.5085375,0.6774,0.6553,0.84675,0.50805
1/20/2021 22:45,0.62,0.6692,0.5597125,0.5158125,0.6692,0.6955,0.8365,0.5019
1/20/2021 23:00,0.557,0.82795,0.5937,0.378075,0.82795,0.62,1,0.6209625
1/20/2021 23:15,0.5828,0.70845,0.5485,0.482025,0.70845,0.557,0.8855625,0.5313375
1/20/2021 23:30,0.5954,0.58895,0.5033,0.585975,0.58895,0.5828,0.7361875,0.4417125
1/20/2021 23:45,0.5403,0.46945,0.4581,0.689925,0.46945,0.5954,0.5868125,0.3520875
1/21/2021 0:00,0.5785,0.1733625,0.35305,0.968325,0.1733625,0.5403,0.216703125,0.130021875
1/21/2021 0:15,0.5796,0.1715875,0.34775,0.955975,0.1715875,0.5785,0.214484375,0.128690625
1/21/2021 0:30,0.5542,0.1698125,0.34245,0.943625,0.1698125,0.5796,0.212265625,0.127359375
1/21/2021 0:45,0.5268,0.1680375,0.33715,0.931275,0.1680375,0.5542,0.210046875,0.126028125
1/21/2021 1:00,0.5098,0.1758625,0.3512,0.942775,0.1758625,0.5268,0.219828125,0.131896875
1/21/2021 1:15,0.4805,0.1676875,0.333,0.914525,0.1676875,0.5098,0.209609375,0.125765625
1/21/2021 1:30,0.515,0.1595125,0.3148,0.886275,0.1595125,0.4805,0.199390625,0.119634375
1/21/2021 1:45,0.5194,0.1513375,0.2966,0.858025,0.1513375,0.515,0.189171875,0.113503125
1/21/2021 2:00,0.4828,0.116425,0.24435,0.769925,0.116425,0.5194,0.14553125,0.08731875
1/21/2021 2:15,0.4906,0.126075,0.24885,0.781575,0.126075,0.4828,0.15759375,0.09455625
1/21/2021 2:30,0.5308,0.135725,0.25335,0.793225,0.135725,0.4906,0.16965625,0.10179375
1/21/2021 2:45,0.5713,0.145375,0.25785,0.804875,0.145375,0.5308,0.18171875,0.10903125
1/21/2021 3:00,0.645,0.1596375,0.2643375,0.8229375,0.1596375,0.5713,0.199546875,0.119728125
1/21/2021 3:15,0.5957,0.1662125,0.2675125,0.8303125,0.1662125,0.645,0.207765625,0.124659375
1/21/2021 3:30,0.5789,0.1727875,0.2706875,0.8376875,0.1727875,0.5957,0.215984375,0.129590625
1/21/2021 3:45,0.5454,0.1793625,0.2738625,0.8450625,0.1793625,0.5789,0.224203125,0.134521875
1/21/2021 4:00,0.5883,0.2054375,0.282025,0.8990875,0.2054375,0.5454,0.256796875,0.154078125
1/21/2021 4:15,0.6017,0.1990125,0.281875,0.8753625,0.1990125,0.5883,0.248765625,0.149259375
1/21/2021 4:30,0.6397,0.1925875,0.281725,0.8516375,0.1925875,0.6017,0.240734375,0.144440625
1/21/2021 4:45,0.6183,0.1861625,0.281575,0.8279125,0.1861625,0.6397,0.232703125,0.139621875
1/21/2021 5:00,0.6364,0.156225,0.25225,0.7220625,0.156225,0.6183,0.19528125,0.11716875
1/21/2021 5:15,0.6132,0.165475,0.27155,0.7530875,0.165475,0.6364,0.20684375,0.12410625
1/21/2021 5:30,0.656,0.174725,0.29085,0.7841125,0.174725,0.6132,0.21840625,0.13104375
1/21/2021 5:45,0.5793,0.183975,0.31015,0.8151375,0.183975,0.656,0.22996875,0.13798125
1/21/2021 6:00,0.6917,0.190075,0.3187625,0.8606,0.190075,0.5793,0.23759375,0.14255625
1/21/2021 6:15,0.69,0.201425,0.3451875,0.882,0.201425,0.6917,0.25178125,0.15106875
1/21/2021 6:30,0.6777,0.212775,0.3716125,0.9034,0.212775,0.69,0.26596875,0.15958125
1/21/2021 6:45,0.7307,0.224125,0.3980375,0.9248,0.224125,0.6777,0.28015625,0.16809375
1/21/2021 7:00,0.7327,0.2273,0.3808875,0.9701625,0.2273,0.7307,0.284125,0.170475
1/21/2021 7:15,0.7334,0.2441,0.4363625,0.9755875,0.2441,0.7327,0.305125,0.183075
1/21/2021 7:30,0.8549,0.2609,0.4918375,0.9810125,0.2609,0.7334,0.326125,0.195675
1/21/2021 7:45,0.9165,0.2777,0.5473125,0.9864375,0.2777,0.8549,0.347125,0.208275
1/21/2021 8:00,0.9724,0.2894375,0.5997875,1,0.2894375,0.9165,0.361796875,0.217078125
1/21/2021 8:15,0.9939,0.3096125,0.6572625,1,0.3096125,0.9724,0.387015625,0.232209375
1/21/2021 8:30,0.9849,0.3297875,0.7147375,1,0.3297875,0.9939,0.412234375,0.247340625
1/21/2021 8:45,0.9972,0.3499625,0.7722125,1,0.3499625,0.9849,0.437453125,0.262471875
1/21/2021 9:00,0.9999,0.39995,0.9097875,1,0.39995,0.9972,0.4999375,0.2999625
1/21/2021 9:15,1,0.40025,0.9138625,1,0.40025,0.9999,0.5003125,0.3001875
1/21/2021 9:30,1,0.40055,0.9179375,1,0.40055,1,0.5006875,0.3004125
1/21/2021 9:45,1,0.40085,0.9220125,1,0.40085,1,0.5010625,0.3006375
1/21/2021 10:00,1,0.37505,0.9095125,1,0.37505,1,0.4688125,0.2812875
1/21/2021 10:15,1,0.39275,0.9246375,1,0.39275,1,0.4909375,0.2945625
1/21/2021 10:30,1,0.41045,0.9397625,1,0.41045,1,0.5130625,0.3078375
1/21/2021 10:45,1,0.42815,0.9548875,1,0.42815,1,0.5351875,0.3211125
1/21/2021 11:00,1,0.4443125,0.9899625,1,0.4443125,1,0.555390625,0.333234375
