Datetime,AT,BE,DE,DK,ES,FI,FR,GB,GB-NIR,IE,NL,NO,PT,SE,CA-QC
2018-12-25 14:30:00+00:00,0.756303989699491,,0.31904169003821964,,,,,0.1934509217227708,,,0.24498521142160296,,,,
2018-12-25 14:45:00+00:00,0.7602499235587926,,0.3192496702794441,,,,,,,,0.24760693187676874,,,,
2018-12-25 15:00:00+00:00,0.7641958574180944,0.02487514626453488,0.3195900015832658,0.5919794180090817,0.09507386932022674,0.5046403556576902,0.06421198791627818,0.2007360157868292,0.4673366834170855,0.3326495614290183,0.24935474551354594,0.4015058032013921,0.05131088252171239,0.6047413438112247,0.5720502597858339
2018-12-25 15:15:00+00:00,0.7694571025638299,,0.3204975517267904,,,,,,,,0.25110255915032315,,,,
2018-12-25 15:30:00+00:00,0.7734030364231316,,0.3214429164596286,,,,,0.2007360157868292,,,0.25110255915032315,,,,
2018-12-25 15:45:00+00:00,0.7773489702824333,,0.3222370228352126,,,,,,,,0.2513938614231193,,,,
2018-12-25 16:00:00+00:00,0.781294904141735,0.03086360740229328,0.3230311292107967,0.5881383301823052,0.1058932074955572,0.5266877498369097,0.07488125807973724,0.2097631975618582,0.4472361809045226,0.3281237170558344,0.2519764659687117,0.37505931317016267,0.062465422200345525,0.6084107195262987,0.5521091298671139
2018-12-25 16:15:00+00:00,0.7839255267146028,,0.3238252355863807,,,,,,,,0.2548894886966737,,,,
2018-12-25 16:30:00+00:00,0.7878714605739044,,0.32461934196196474,,,,,0.2097631975618582,,,0.2612981386981901,,,,
2018-12-25 16:45:00+00:00,0.7905020831467723,,0.32512983891769737,,,,,,,,0.26799809097250266,,,,
2018-12-25 17:00:00+00:00,0.7931327057196401,0.038234021110303607,0.325715965052057,0.5772929057302305,0.11990723213998128,0.5345268233228544,0.08574689517872007,0.2175234064561814,0.4351758793969849,0.3202034894027625,0.2738241364284266,0.3450064835892201,0.07956904970758298,0.6093986283726647,0.5305948129531673
2018-12-25 17:15:00+00:00,0.7957633282925078,,0.3257537796413705,,,,,,,,0.278776275065962,,,,
2018-12-25 17:30:00+00:00,0.7983939508653757,,0.3258672234093111,,,,,0.2175234064561814,,,0.2828545068851088,,,,
2018-12-25 17:45:00+00:00,0.8010245734382435,,0.326037389061222,,,,,,,,0.2863501341586632,,,,
2018-12-25 18:00:00+00:00,0.8023398847246773,0.04376183139131136,0.3262264620077896,0.5847491350410319,0.12570026360393774,0.5227682130939373,0.09654707663252833,0.2253628011555487,0.41407035175879403,0.30775741737650675,0.2895544591594213,0.3251716160657981,0.09314040631658664,0.4908495668087374,0.5155899048122823
2018-12-25 18:15:00+00:00,0.8036551960111112,,0.3258483161146544,,,,,,,,0.2942152955241605,,,,
2018-12-25 18:30:00+00:00,0.8049705072975452,,0.3252054680963244,,,,,0.2253628011555487,,,0.3006239455256769,,,,
2018-12-25 18:45:00+00:00,0.8062858185839791,,0.32461934196196474,,,,,,,,0.3073238977999894,,,,
2018-12-25 19:00:00+00:00,0.807601129870413,0.04744703824531652,0.3239954012382916,0.5772929057302305,0.1294486957276743,0.5159090237937357,0.1030271855048133,0.2307474358985485,0.4160804020100503,0.28993690515709497,0.3128586409831172,0.3546233890551217,0.10448085498986363,0.4916963458199083,0.5395232766610759
2018-12-25 19:15:00+00:00,0.807601129870413,,0.32416556689020243,,,,,,,,0.3157716637110792,,,,
2018-12-25 19:30:00+00:00,0.8089164411568468,,0.32426010336348626,,,,,0.2307474358985485,,,0.3151890591654868,,,,
2018-12-25 19:45:00+00:00,0.8089164411568468,,0.32410884500623216,,,,,,,,0.3151890591654868,,,,
