Datetime,AT,BE,DE,DK,ES,FI,FR,GB,GB-NIR,IE,IT,NL,NO,PT,SE,US-TX,CA-QC
2018-04-27 02:30:00+00:00,0.04161165084767545,,,,,,,0.0878790537976206,0.003015075376884422,0.06691990137315665,,0.16814265447890314,,0.5293276765206624,,,
2018-04-27 02:45:00+00:00,0.030950814680089176,,,,,,,,,,,0.17696026203747128,,0.5180243738295369,,,
2018-04-27 03:00:00+00:00,0.029231324975639773,0.06975421363294493,0.15737404442011085,0.32670637813631204,0.21471723326691888,0.05215302682116689,0.1470201189200353,0.039590286030935465,0.005025125628140704,0.08629145177064937,0.05233367073988199,0.17057509794333572,0.10377445623755173,0.5081246269361507,0.19708509992906506,0.3863334416795453,0.5870279175590246
2018-04-27 03:15:00+00:00,0.025792345566740985,,,,,,,,,,,0.15719665888895645,,0.4953803402926799,,,
2018-04-27 03:30:00+00:00,0.02991912085741954,,,,,,,0.039590286030935465,0.006030150753768844,0.09539021029068384,,0.15233177196009126,,0.4797915138991247,,,
2018-04-27 03:45:00+00:00,0.03473369202987785,,,,,,,,,,,0.1450344415667935,,0.4646892535154522,,,
2018-04-27 04:00:00+00:00,0.03714097761610701,0.0692629867763749,0.14897505948038456,0.3071179871559764,0.2136404166507357,0.051153580344574894,0.17663467270726915,0.07365256497746925,0.010050251256281407,0.10771756054363373,0.06736017025925405,0.13165600251241422,0.08794067459099117,0.4493249960495352,0.18477488421189409,0.4042867630556968,0.5794410247709972
2018-04-27 04:15:00+00:00,0.037484875556996894,,,,,,,,,,,0.11949378519025125,,0.4345783031346233,,,
2018-04-27 04:30:00+00:00,0.029231324975639773,,,,,,,0.06958785388599742,0.01507537688442211,0.11006562725848132,,0.11706134172581865,,0.4111295642737292,,,
2018-04-27 04:45:00+00:00,0.019946080571613026,,,,,,,,,,,0.11006806676557493,,0.3949044592518655,,,
2018-04-27 05:00:00+00:00,0.01719489704449399,0.09775414445743692,0.1361170710607541,0.2903279377442601,0.19800503938375644,0.04139136293990855,0.20660010983321428,0.06755549834026152,0.022110552763819097,0.12239297751143124,0.0798995250305921,0.1055072352697638,0.09150885073669496,0.3828338793913095,0.1706718208529179,0.4887103290605654,0.5725564389627145
2018-04-27 05:15:00+00:00,0.017882692926273747,,,,,,,,,,,0.1067234570019801,,0.3670017699928128,,,
2018-04-27 05:30:00+00:00,0.018914386748943385,,,,,,,0.06308431613964254,0.03015075376884422,0.1215124524933634,,0.11006806676557493,,0.3570458808675169,,,
2018-04-27 05:45:00+00:00,0.017538794985383868,,,,,,,,,,,0.10641940156892604,,0.3455554374033597,,,
