iteration,timestamp,success,NPV_over_CAPEX,annual_carbon_offset,clearance,sp,p_rated,Nwt,wind_MW_per_km2,solar_MW,surface_tilt,surface_azimuth,b_P,b_E_h,time_sec
351,162854.691298,1,-1.432397140077057,-416545.4360829768,36.09610190093926,243.23534848561582,17.660050946151884,44.844671126338234,6.15976617483657,180.5863175414339,14.46076663361065,164.06156074834627,39.11696843010787,4.140413646960306,4706.159625799977
352,162866.1970905,1,-3.3329124802133245,-366791.9253712172,31.967121723750566,259.79361404688245,8.074158677104744,44.84565399678004,4.794665564569831,173.3572812056927,56.601615729652934,209.58574472140558,191.44336014719087,8.80405712036596,4717.665418299992
353,162874.0519307,1,-2.1178539884212277,-390868.7507835979,28.625915477607485,215.1159608375144,13.023206645204095,45.2011801130627,5.853272418904853,50.29511195734328,53.72460940624681,199.02232965029032,31.91390397261226,4.139451531589925,4725.520258499979
354,162888.9982023,1,-3.9252650287667112,-311275.32373235753,27.151710065903913,341.2697061962267,7.087932343597697,45.188085249807266,5.853272418904853,189.71824452929533,70.76186932673129,209.2129483279867,171.17720664521306,4.20261395597552,4740.466530099977
355,162904.4502204,1,-3.4173779319719393,-367945.6241660614,41.195596718117386,249.00378122005628,9.272774192730555,44.723899458337435,5.704020459710031,174.01280416746764,55.57940120486062,202.56060075440084,33.95316147488579,4.144550133691409,4755.918548199988
356,162921.5004137,1,-3.5920615347222857,-352987.7264763446,36.02499948329173,243.10069448448257,7.53264580333645,45.8042596330466,5.652346623057648,175.7518378285684,14.46076663361065,166.7616358537608,41.245966009274255,17.79753607315011,4772.9687414999935
357,162939.0072165,1,-1.3047335245580098,-458063.26444189803,35.19803234875098,230.44653090486798,16.805950860196756,44.721777627505666,6.251061549849722,166.22467189183425,21.250637833679583,202.40979543244657,177.17003939742204,27.199035619444302,4790.4755442999885
358,162957.9577878,1,-3.618583768851367,-350773.86533552763,36.09610190093926,243.10069448448257,7.53264580333645,44.844671126338234,5.652346623057648,178.18551969125008,14.46076663361065,164.63580198703667,40.088898335813475,17.79753607315011,4809.426115599985
359,162974.0459433,1,-1.5787123895807305,-451896.3190238748,26.692034393580908,219.89257805166278,13.76475406396213,46.57642348936931,6.169489633477991,170.18535849150174,24.727704270397314,169.65841958852891,187.0710239623997,27.199035619444302,4825.5142710999935
360,162991.3492795,1,-3.1848662504317957,-373087.7663548093,36.09735117678536,239.8147975480501,9.612023660255202,45.68855195617376,5.957194995292633,173.42299032950743,14.46076663361065,208.74267230274862,31.106646406365783,4.158542382760473,4842.817607299978
361,163008.6185512,1,-3.3566870188615154,-362296.19090833067,35.266956976659124,223.7431459978817,7.404322541667733,44.78744758663041,5.269291836745061,177.38741071896473,27.092597067339497,171.398261093785,57.97419564025843,21.916804648490995,4860.08687899998
362,163025.9680609,1,-3.0764249159131087,-376196.64655746083,31.53264998439488,252.70423984037205,9.142366514899082,45.30098802932037,5.269291836745061,188.4853970392252,61.8106008767034,171.398261093785,61.03259263851746,23.241321667129373,4877.436388699978
363,163043.5060395,1,-4.2187729587698515,-319161.6374570602,43.56066648279462,334.50867232783304,7.658015666034956,44.99370085400316,6.616547272040467,164.39406490234884,49.981815717919915,209.66558613869753,46.62862535723002,4.407234458177958,4894.97436729999
364,163059.5316829,1,-2.0486363813203727,-422807.82731140277,30.012705552163858,258.57374449940494,14.258121469097123,45.72726656832371,5.253537493612029,170.24249550753814,56.601615729652934,209.58574472140558,178.75038726063372,8.80405712036596,4911.000010699994
365,163078.9986735,1,-1.237797946296631,-461550.4806298661,32.17143536407217,217.3010568289721,16.771094722668483,44.799753562672144,6.251061549849722,173.4566544729371,20.461055213500288,202.40979543244657,177.1644618313219,27.199035619444302,4930.467001299985
366,163103.95859,1,-1.218361470848491,-461785.2575105575,35.12692993110345,219.89257805166278,16.771094722668483,45.6813661342161,6.251061549849722,170.1905410404849,20.461055213500288,202.40979543244657,177.17003939742204,27.199035619444302,4955.426917799981
367,163126.4931553,1,-2.5929923451923957,-398136.62395387725,57.57741343236146,271.90730354978814,10.021643386283767,43.541939856603506,5.361256128102038,175.2629681624966,53.279130332314296,205.32314280150305,165.8236618828255,21.160696079677983,4977.961483099993
368,163147.4583049,1,-3.5509146243063676,-360886.1757517613,31.29778688282817,251.4114182001232,8.87876199831132,44.71727291976161,5.704020459710031,190.38893637184788,71.3838770402806,201.98334611148786,29.85755335169084,4.208511086556062,4998.926632699993
369,163167.7830064,1,-3.917346029752095,-289789.660617788,40.75335622676657,347.93145534943045,7.243989482422672,45.2011801130627,5.853272418904853,50.071288427534725,54.95739250002925,196.7359293366263,178.5320140765464,4.13865300313104,5019.251334199973
370,163188.9434554,1,-4.239527346359959,-317264.26700112317,43.56066648279462,334.50867232783304,7.658015666034956,44.247093330615336,6.661768800743322,164.39406490234884,50.78971195795962,209.66558613869753,46.62862535723002,4.407234458177958,5040.41178319999
371,163211.7157738,1,-4.395192435993849,-279314.55642560555,28.625915477607485,341.2697061962267,7.087932343597697,45.2011801130627,5.853272418904853,50.071288427534725,55.81125482067578,199.55994821463352,38.499905294522975,4.072714899361378,5063.184101599996
372,163234.4658068,1,-4.14710470017516,-323663.4516148472,43.56066648279462,325.0830286664089,7.658015666034956,44.96586488715488,6.135582216631295,162.74560767612013,50.78971195795962,207.98700351191363,66.2461170260824,4.373676950068825,5085.934134599986
373,163257.697307,1,-3.02553673775966,-378028.2548934989,35.26820625250523,262.1230924061118,9.930178049627546,45.32882399616865,5.315025684237606,190.13106161812237,61.8106008767034,171.398261093785,46.39380334855956,21.48939802356322,5109.1656347999815
374,163279.1798496,1,-3.270712460291999,-374399.45032035396,41.195596718117386,249.00378122005628,9.009603301496561,44.71727291976161,5.704020459710031,189.99183966319043,70.5300161247805,201.98334611148786,173.74510111399945,4.211011986393684,5130.6481773999985
375,163302.3199962,1,-4.446456617105408,-298005.20373113273,27.151710065903913,341.2697061962267,6.782762463888757,45.194711788383096,5.853272418904853,173.342200593154,49.17974638099275,209.9984364904273,21.83861073935992,4.113706650498774,5153.788323999994
376,163323.6019196,1,-1.7857075123282151,-436973.49814997235,33.663547133935175,257.17471659346336,15.508234301230853,43.74051246962964,5.264729684396241,169.66731594148624,55.60900048941951,200.87050309123066,168.88569727870458,17.51909958075978,5175.070247399999
377,163345.7421997,1,-4.366144096257552,-304755.12913676666,27.200472638850627,341.2697061962267,7.087932343597697,45.19599775021459,5.853272418904853,173.342200593154,55.81563526438797,209.9984364904273,39.082893542348344,4.139451531589925,5197.210527499992
378,163368.8391391,1,-3.975680297389924,-339763.83185617166,36.111425212428166,242.06248997667026,7.086165717184652,44.846633281631924,5.278679218105859,173.42299032950743,14.46076663361065,208.8497674255988,31.106646406365783,4.1579296581540195,5220.307466899976
379,163389.6864222,1,-2.0691135015801336,-421417.3844767266,31.951798412261866,255.49858910041405,14.258121469097123,44.782641110636604,5.9320532707987965,173.50860893999032,56.601615729652934,209.58574472140558,178.74480969453356,8.80405712036596,5241.154749999987
380,163409.3369329,1,-3.268552385373433,-365069.72272368456,26.710587962595305,243.02895870795103,8.647611655800308,47.246498677255246,6.199367204166042,175.7518378285684,56.02106134666944,166.7616358537608,23.31153045705334,28.462935385809487,5260.805260699999
381,163431.3511877,1,-1.8387333082746566,-437003.4490399666,36.00644592571772,250.6916224270772,13.815369059315293,45.81701737893241,5.622469052369594,170.17980600577317,17.88906770760294,171.45353434018662,199.5563968124068,19.008641932693777,5282.819515499985
382,163452.4918659,1,-3.8111781967001526,-348385.7036744033,35.278039965437834,243.10069448448257,7.5867913851139175,44.84149882579586,5.3513170954648634,189.29186897258163,14.46076663361065,171.70973790626164,40.4831395831694,4.02718917547218,5303.9601936999825
383,163475.0710236,1,-2.9184422298273716,-381234.8170840862,36.08626818800665,252.70423984037205,9.930178049627546,45.304160329862746,6.077740916116604,181.13247851649038,61.8106008767034,165.59561375267916,59.666428034941795,20.981676533539748,5326.539351399988
384,163499.0300795,1,-3.915176201954288,-343457.8079330822,57.57741343236146,271.90730354978814,7.512199911555454,43.507161225386724,5.361256128102038,181.62216472145536,53.279130332314296,205.32314280150305,76.92991446304345,4.936060274698737,5350.49840729998
385,163521.7249803,1,-2.718527155746487,-383011.3912007162,43.56066648279462,325.0830286664089,10.16746001791957,45.00064351836313,6.135582216631295,162.74560767612013,50.78971195795962,207.98700351191363,166.30568719569052,20.866624400223277,5373.193308099988
386,163543.2381504,1,-4.144883075639019,-324337.87069165386,47.10609891762451,325.0830286664089,7.650717372119974,44.96586488715488,6.135582216631295,162.74560767612013,50.78971195795962,207.96915040707015,67.42531930562045,4.1020702266507,5394.70647819998
387,163565.0225535,1,-3.478613136458375,-363778.7871907665,34.89306557248063,249.00378122005628,9.01795179125472,44.71727291976161,5.704020459710031,189.97211170912516,71.12162237617657,199.57519276607604,29.61772947227856,4.349442259788619,5416.490881299978
388,163586.6299015,1,-2.0686807383064547,-419132.3934959431,26.098737708869468,255.60606898503698,14.258121469097123,44.782641110636604,6.498127069664007,173.50860893999032,71.92180582711681,208.92592445702158,178.74480969453356,8.929037377213033,5438.098229299998
389,163607.5000127,1,-2.066348809162729,-428832.77274394437,31.93641123393221,257.0672367088404,13.028907012928556,44.44645117834412,5.183157768021208,189.0843422990071,56.587007485716114,175.27094065503536,198.82967210819064,17.69924252995761,5458.968340499996
390,163629.6187956,1,-1.8095027048772834,-436866.22951164196,17.101318343574547,250.61988665054542,12.838471658973482,47.25925642426482,5.6806965142147545,169.3600295117885,70.38699671615527,171.45353434018662,186.51802856836684,28.392771181756515,5481.087123399979
391,163650.1952067,1,-3.6720503518816474,-349229.7435347739,41.195596718117386,249.00378122005628,7.220186899092679,44.71727291976161,6.192813578973266,190.81076264440344,60.74210297233941,200.45468309134748,180.74394891717384,4.010537311378778,5501.663534499996
392,163673.7122781,1,-4.2845834087751,-314667.7361039924,34.37916120217389,341.2697061962267,7.580655725546391,45.194711788383096,5.841753765461378,170.21653863580892,49.263029347575504,203.34859615228393,32.1771558656378,4.5119329118646,5525.180605899979
393,163695.2225796,1,-1.3198151564694316,-458697.79541372077,27.89947879641814,219.89257805166278,16.120220203121878,45.6813661342161,6.229245947842656,173.31620299783,20.37781553565845,209.64580859488277,169.6992425105135,27.480824015837516,5546.690907399985
394,163720.7068753,1,-3.870816846242075,-341991.1415375233,36.111425212428166,226.89025184102948,7.086165717184652,44.235724501967674,5.278679218105859,165.05859013197698,9.252549655453619,209.78933145453615,31.106646406365783,4.1579296581540195,5572.175203099992
395,163738.209163,1,-4.243044978056996,-315841.31148702314,43.56066648279462,348.8621462966313,7.658015666034956,44.85800211027958,6.616547272040467,172.75846509977345,50.36932549911802,208.78001751052852,46.62862535723002,4.399267163955879,5589.677490799979
396,163760.4598345,1,-3.9524569133139895,-340803.1576691502,36.09655676045227,242.02809709446234,7.086165717184652,45.06220029434345,5.278679218105859,173.42299032950743,14.46076663361065,208.8497674255988,39.65430667662792,4.1579296581540195,5611.928162299999
397,163780.1838944,1,-3.8154384758609265,-344668.6007460258,36.11097035291516,243.13508736669047,7.5867913851139175,44.844671126338234,6.15976617483657,181.160764660553,12.283480865231926,165.9070905646166,30.56930881385196,4.1579296581540195,5631.652222199977
398,163795.7766538,1,-1.633492307702123,-432198.6208140258,31.951798412261866,255.49858910041405,16.811493105143246,44.782641110636604,5.9320532707987965,170.25165909363267,65.91077069741704,209.5830035601994,178.74480969453356,8.804932391617374,5647.244981600001
399,163814.7847689,1,-1.5302500511269825,-453559.69745930325,35.12692993110345,219.89257805166278,14.217722996573189,45.6813661342161,6.251061549849722,173.44749088684256,20.288114456046948,202.349678369556,177.17003939742204,29.068435839588027,5666.253096699977
400,163835.2225172,1,-1.8387333082746566,-437003.4490399666,36.00644592571772,250.6916224270772,13.815369059315293,45.81701737893241,5.622469052369594,170.17980600577317,17.88906770760294,171.45353434018662,199.5563968124068,19.008641932693777,5686.6908449999755
401,163853.2335343,1,-1.5404185599036702,-453459.14660025085,26.692034393580908,219.89257805166278,13.815369059315293,47.25925642426482,6.169489633477991,170.17980600577317,24.727704270397314,171.23721143149464,183.96295370931,28.392771181756515,5704.701862099988
402,163870.7833007,1,-3.0592248166066054,-382164.31467994006,41.195596718117386,249.00378122005628,9.876070549054038,44.71727291976161,5.704020459710031,189.6207626885034,70.5300161247805,201.98334611148786,159.60434844170257,4.211011986393684,5722.251628499973
403,163886.723693,1,-1.218361470848491,-461785.2575105575,35.12692993110345,219.89257805166278,16.771094722668483,45.6813661342161,6.251061549849722,170.1905410404849,20.461055213500288,202.40979543244657,177.17003939742204,27.199035619444302,5738.192020799994
404,163907.5380966,1,-1.2382107091275043,-458601.7059724608,35.12692993110345,219.89257805166278,16.771094722668483,45.6813661342161,6.251061549849722,170.1905410404849,20.461055213500288,202.40979543244657,160.6565539659445,27.199035619444302,5759.006424399995
405,163928.5550479,1,-2.5575884051662183,-400622.8355560374,57.22985700385022,271.90730354978814,10.272114815960464,43.541939856603506,5.361256128102038,175.2629681624966,53.279130332314296,205.32314280150305,165.8236618828255,21.160696079677983,5780.023375699995
406,163949.2209631,1,-2.568851125207521,-402065.4956599494,57.57741343236146,262.1735591028819,9.912259265863412,44.84548611280587,5.361256128102038,175.2691361054796,53.279130332314296,205.32314280150305,159.47553788749428,21.160696079677983,5800.689290899987
407,163970.5877333,1,-3.926083867800552,-337531.6263593564,39.44292115436455,242.06248997667026,7.195553518628227,43.54308702542849,5.278679218105859,173.44922913226856,6.807443827893097,208.8497674255988,33.79930424577363,4.1579296581540195,5822.056061099982
408,163991.6802162,1,-2.7212134913591206,-388299.71778345737,32.22816318846726,271.90730354978814,9.508440855004006,43.541939856603506,5.909815127166453,175.2629681624966,53.279130332314296,209.4560719815444,165.21306426959265,21.160696079677983,5843.148543999996
409,164012.1880025,1,-1.9562781141783185,-423757.096380201,57.301058366653926,255.49858910041405,14.489010919670351,44.782641110636604,5.383494271734381,173.50860893999032,56.601615729652934,205.43939533679327,179.3554071516025,8.80405712036596,5863.6563303
410,164032.009944,1,-1.57364616792414,-453209.95468089724,36.00644592571772,214.8613200858012,13.815369059315293,47.12860988961008,5.610929217192587,191.70156903128924,17.88906770760294,170.84878911929556,199.5563968124068,20.826841336971967,5883.478271799977
411,164050.7518367,1,-2.957277720740576,-381229.44515489216,35.26820625250523,252.70423984037205,9.930178049627546,45.30098802932037,5.2808316719220665,166.9597316163356,61.8106008767034,171.398261093785,61.03259263851746,19.163477129261558,5902.220164499973
412,164069.6178118,1,-3.9660863263468418,-334607.12536531145,27.151710065903913,341.2697061962267,9.042834910485244,44.71692048622294,4.74956471218229,173.342200593154,49.17974638099275,209.9984364904273,30.16419703276179,4.021900267196913,5921.086139599996
413,164089.1517016,1,-3.692221569477112,-338869.0720693984,41.195596718117386,249.00378122005628,6.749533347484222,45.19506422192176,5.704020459710031,189.99183966319043,71.69049682831647,201.98334611148786,169.67592351551542,4.206458107433363,5940.620029399986
414,164109.9039835,1,-1.6342475552832956,-445343.53224811645,26.86123702072663,250.61988665054542,14.885095936770094,43.97010269698458,6.134400427038699,170.57519409534308,56.194735445529446,171.45353434018662,187.40532166448423,28.392771181756515,5961.372311299987
415,164128.6749152,1,-4.24248670865559,-311985.10753589607,46.936907005750456,325.0830286664089,6.59142495275781,47.96232911169846,6.3941516213355705,162.35021958652078,50.52725693587481,207.96915040707015,66.1108731129093,4.1020702266507,5980.143242999999
416,164145.9986067,1,-2.7423917459334444,-396518.15889460646,35.26820625250523,221.9770359055243,9.930178049627546,45.6923791473158,5.269291836745061,188.4853970392252,27.092597067339497,171.398261093785,57.97419564025843,20.981676533539748,5997.4669345
417,164165.2256522,1,-2.8319977434455637,-389104.1291202308,35.26820625250523,252.70423984037205,9.930178049627546,46.655042353888156,5.269291836745061,188.4853970392252,60.248991115456626,171.398261093785,70.69233110829263,20.981676533539748,6016.693979999982
418,164184.1168508,1,-3.4620163996195816,-350865.0444285848,27.04948567224319,341.2697061962267,10.889504622931373,45.16890924230401,6.389638359867794,173.342200593154,61.19434717355739,209.55187000054102,21.83861073935992,4.11345639517646,6035.585178599984
419,164202.7038319,1,-4.072571843713689,-337301.66298778943,34.99528996861897,249.00378122005628,6.924960918808512,44.74307546584069,5.7059265655694436,189.97211170912516,50.02012400044114,199.71335191816598,29.61772947227856,4.34969585613595,6054.172159699985
420,164221.7506308,1,-2.6959709425371616,-392975.91214287584,57.57741343236146,262.1735591028819,9.077681138755642,44.84548611280587,5.361256128102038,175.2691361054796,53.279130332314296,205.32314280150305,159.47553788749428,21.160696079677983,6073.218958599988
421,164243.4782244,1,-2.0691135015801336,-421417.3844767266,31.951798412261866,255.49858910041405,14.258121469097123,44.782641110636604,5.9320532707987965,173.50860893999032,56.601615729652934,209.58574472140558,178.74480969453356,8.80405712036596,6094.946552199981
422,164264.6329495,1,-2.945829684186587,-386101.60594516405,39.7428010672178,249.00378122005628,9.876070549054038,46.96935493126458,6.063541944288339,189.6207626885034,73.19724805850738,202.32002438778986,155.01778050363146,4.780913812268093,6116.101277299982
423,164282.2246188,1,-2.085522695799026,-419646.3705645943,31.119377592452018,255.49858910041405,14.258121469097123,44.72081169870946,6.046869202027331,173.50860893999032,56.601615729652934,209.58574472140558,178.74480969453356,8.07162631420037,6133.6929466
424,164301.3172856,1,-4.300522949565082,-302106.2226532897,29.70078933034071,341.2697061962267,6.782762463888757,46.345996868160285,5.853272418904853,161.40346255958886,49.17974638099275,209.9984364904273,59.92111682640386,4.70079222367353,6152.7856133999885
425,164318.4965356,1,-3.0549839976128603,-375094.6291624291,27.126695203594604,252.70423984037205,10.111221110359581,45.30098802932037,5.604679008102812,188.4853970392252,61.8106008767034,171.398261093785,23.29362088210179,20.80799808048885,6169.964863399975
426,164335.4636334,1,-4.141464530118346,-306127.54853458435,22.9523897755259,249.00378122005628,6.046476415038152,44.74307546584069,5.7059265655694436,189.97211170912516,50.02012400044114,201.22785855015997,29.61772947227856,4.34969585613595,6186.931961199996
427,164352.3042611,1,-4.452544256839155,-295707.486249448,27.151710065903913,341.2697061962267,6.782762463888757,45.380038577878466,5.853272418904853,159.053483092581,49.17974638099275,209.9984364904273,21.83861073935992,4.113706650498774,6203.772588899999
428,164369.261218,1,-3.1179840624151267,-374365.78581298137,40.57812780808172,219.89257805166278,7.6438478734834625,45.67330878424993,6.251061549849722,170.2414331512609,54.33321308393826,202.40979543244657,69.46692821717433,27.199035619444302,6220.729545799986
429,164387.0756076,1,-1.9649339716513867,-406924.0209011509,47.10609891762451,325.0830286664089,16.77876146981816,44.97392223712103,6.135582216631295,168.3064431407033,24.459592005626646,207.96915040707015,174.73968292206015,4.924029868218906,6238.543935399997
430,164404.3719638,1,-2.5981541169892246,-397096.2922926352,54.40145999247308,262.1735591028819,9.75305660597198,44.87937849287989,6.018851643559769,162.7274850400753,56.1971238599782,205.34715863945166,159.47553788749428,21.160696079677983,6255.840291599976
431,164422.3535061,1,-1.1921022291568706,-462470.6431086306,36.41940925150635,219.89257805166278,16.930065393957292,45.82819058173984,6.251061549849722,170.17849787988183,20.461055213500288,202.38577958177714,177.17003939742204,27.199035619444302,6273.821833899972
432,164440.2607857,1,-4.293894568365817,-318546.11928879976,38.536504044154185,334.80128341674435,7.384841850348237,45.194711788383096,5.841753765461378,190.7645766387802,49.263029347575504,203.4258553281997,32.1771558656378,4.5119329118646,6291.729113499983
433,164460.8997422,1,-3.2616892492480964,-371398.0703226119,41.195596718117386,255.43008450639047,9.205417233811142,44.71727291976161,5.704020459710031,169.4430096774663,70.5300161247805,201.90608693557124,173.74510111399945,4.211011986393684,6312.368069999997
434,164481.7695374,1,-2.983108640016589,-384060.66633208375,41.195596718117386,249.00378122005628,9.009603301496561,44.71727291976161,7.058857123553075,189.99183966319043,70.5300161247805,201.98334611148786,173.74510111399945,11.572214811851342,6333.237865199975
435,164500.8035927,1,-2.0290680470046634,-430025.439423748,26.083350530383317,257.17471659346336,13.471367593906184,43.77686712334937,5.183157768021208,189.0843422990071,59.366780264004,175.35744689847274,198.30449938594822,17.824154390768904,6352.271920499974
436,164517.9647338,1,-3.0592248166066054,-382164.31467994006,41.195596718117386,249.00378122005628,9.876070549054038,44.71727291976161,5.704020459710031,189.6207626885034,70.5300161247805,201.98334611148786,159.60434844170257,4.211011986393684,6369.433061599993
437,164537.0774909,1,-4.044509486617048,-306178.60441755125,36.111425212428166,248.24570182101826,6.13897108748896,44.846633281631924,6.085713033172471,169.98561947846042,14.46076663361065,208.8497674255988,31.106646406365783,4.1579296581540195,6388.5458186999895
438,164554.5812453,1,-3.644485470143416,-351689.48658542254,36.02499948329173,239.65340589724326,7.53264580333645,45.8055211738952,5.652346623057648,175.7518378285684,14.85686448208403,165.73179746937248,27.595091985803123,17.79753607315011,6406.049573099997
439,164573.0159939,1,-4.3675301531631785,-303623.1655642364,27.200472638850627,344.50977473832734,7.087932343597697,45.194736209365985,5.853272418904853,173.342200593154,55.81563526438797,209.31282248114204,39.082893542348344,4.139451531589925,6424.4843216999725
440,164589.7819698,1,-3.985644083822868,-338581.3597181634,36.111425212428166,242.06248997667026,7.019240961972768,44.846633281631924,5.278679218105859,173.42299032950743,14.46076663361065,208.8497674255988,31.106646406365783,4.1579296581540195,6441.250297599996
441,164605.2646924,1,-1.5398999120629033,-456093.7590177692,26.692034393580908,219.89257805166278,13.815369059315293,47.25925642426482,5.874101047348466,194.08953169230722,24.727704270397314,171.45353434018662,183.96295370931,28.392771181756515,6456.733020199987
442,164621.4648291,1,-3.759266248814768,-337857.26605514507,36.02499948329173,248.9584545525198,6.800421076834834,45.8042596330466,6.276542021525557,176.17900205387795,16.93794026963768,204.71942507996988,41.245966009274255,17.79753607315011,6472.933156899991
443,164638.1793763,1,-4.207878903275771,-309878.1854251758,27.151710065903913,341.2697061962267,7.5149871904612136,45.380038577878466,5.853272418904853,187.89006947559525,51.23421903428998,170.9806060288692,21.83861073935992,4.113706650498774,6489.647704099974
444,164655.1969579,1,-1.3198151564694316,-458697.79541372077,27.89947879641814,219.89257805166278,16.120220203121878,45.6813661342161,6.229245947842656,173.31620299783,20.37781553565845,209.64580859488277,169.6992425105135,27.480824015837516,6506.665285700001
445,164673.4024957,1,-1.151823849491403,-465303.85228746413,36.41940925150635,219.89257805166278,16.930065393957292,45.82819058173984,6.251061549849722,170.17849787988183,22.233656519252886,202.38577958177714,177.17003939742204,31.668441497270173,6524.870823499979
446,164691.5156579,1,-1.9000299297781222,-433154.133775948,57.8590117891137,254.62343557936646,14.173285514887537,43.54427054921603,6.029034599688265,175.2691361054796,50.129356686825574,209.56676824157307,159.47553788749428,21.160696079677983,6542.983985699975
447,164709.0600644,1,-3.0156846088759024,-385818.40017768403,30.837805074297926,263.0487126239296,9.99709537096036,44.76680638881117,5.3790907304410975,173.50860893999032,56.601615729652934,205.32795689775259,178.74480969453356,8.07162631420037,6560.52839219998
448,164726.3876408,1,-3.3866643330209794,-371084.5769611315,39.195182352409574,262.52271333408885,9.059760382390674,44.701001359710006,5.704020459710031,189.82944567897394,52.1761925104949,205.03079741087168,159.62543357816796,4.211011986393684,6577.8559685999935
449,164743.5442666,1,-2.2215545356888464,-412947.23519970867,59.57782810550928,248.6546269889007,9.862102184969505,44.86175767285748,5.361256128102038,175.43150416427596,71.45679544584024,202.27569147592496,173.59520540986134,29.20915390571856,6595.012594399974
450,164762.1317244,1,-1.5833889965163646,-450968.31386777613,55.40463990104928,220.75967297249375,13.864426271679864,44.458571258503994,5.852915179026574,191.5256410290033,49.21288208411268,170.11372710754154,180.7698017510957,27.85215799943164,6613.600052199996
451,164779.855401,1,-4.2102547652423485,-314965.79998222453,26.178629724927823,334.80128341674435,7.384841850348237,47.26133704966281,6.158328219912795,169.4172574589205,24.77785443736571,204.69896285047955,35.63247403751653,5.4377981217033415,6631.323728799995
452,164798.7108125,1,-4.295130530897059,-318334.0058124209,37.82338724519759,334.80128341674435,7.384841850348237,45.194711788383096,5.841753765461378,190.7645766387802,49.263029347575504,203.4258553281997,32.1771558656378,4.5119329118646,6650.179140299995
453,164816.419063,1,-4.452544256839155,-295707.486249448,27.151710065903913,341.2697061962267,6.782762463888757,45.380038577878466,5.853272418904853,159.053483092581,49.17974638099275,209.9984364904273,21.83861073935992,4.113706650498774,6667.887390799995
454,164833.0663669,1,-1.824195368613999,-435824.5721356279,36.012310141334304,250.6916224270772,13.937697013987082,40.89019454966084,6.251218968281901,170.1798621918773,17.6962622500375,173.31222452051136,199.5563968124068,27.148325419082244,6684.534694699978
455,164848.2969337,1,-1.2783924564035385,-456048.82961064926,36.41354503588976,219.89257805166278,16.807737029994765,45.82819058173984,5.622311633937407,170.1784416937777,18.50327228805672,200.519545065561,177.17003939742204,19.059352109956553,6699.765261499997
456,164866.6755543,1,-1.8377856861154633,-437042.855934392,36.00644592571772,250.6916224270772,13.815369059315293,45.81701737893241,5.622469052369594,170.17980600577317,17.88906770760294,171.45353434018662,199.8276691832555,19.008641932693777,6718.143882099976
457,164882.3141633,1,-3.6630050937366323,-357009.0425797501,34.89306557248063,249.00378122005628,9.01795179125472,41.04996789983148,5.331809638448042,189.97211170912516,70.96872883804937,199.57519276607604,29.61772947227856,4.349442259788619,6733.782491099992
458,164900.3588732,1,-4.0179976571280225,-332758.19254535565,36.18581744200469,242.2691764332541,6.643155852017694,45.47090531762011,5.278679218105859,173.42299032950743,15.328084456271156,207.31971746703366,32.33794027586178,4.1579296581540195,6751.827200999978
459,164917.8689499,1,-3.2677839730470963,-374623.34615044325,41.12120448854115,248.79709476347253,9.008141951090249,44.84353776338754,5.803491039905291,189.99183966319043,69.67171640865149,202.0689261026982,173.09780000587966,4.211011986393684,6769.3372776999895
460,164936.4978911,1,-2.2761848699661944,-406152.085081303,59.57782810550928,261.5776940406936,9.667202094732406,44.86175767285748,5.361256128102038,175.43150416427596,72.349102079253,202.27569147592496,173.59520540986134,29.20915390571856,6787.966218899994
461,164954.6594622,1,-2.4045910291580395,-411106.03226420673,57.57741343236146,249.25049205111392,9.912259265863412,44.84548611280587,5.361256128102038,175.2691361054796,52.38681351779376,205.32314280150305,191.54045857257884,21.160696079677983,6806.127789999999
462,164971.2149877,1,-2.39249951340986,-411104.18085873825,31.119377592452018,245.74374245271235,12.396186190772365,44.72081169870946,6.046869202027331,173.50860893999032,56.601615729652934,209.58574472140558,178.74480969453356,8.07162631420037,6822.683315499977
463,164988.0183743,1,-1.14997531104285,-466385.6027251589,36.41940925150635,219.89257805166278,16.930065393957292,45.82819058173984,5.342053226098323,170.17849787988183,22.233656519252886,202.38577958177714,177.17003939742204,31.668441497270173,6839.4867020999955
464,165004.689945,1,-4.354158418520515,-309315.4028262798,27.200472638850627,341.2697061962267,7.087932343597697,47.22284154851262,5.853272418904853,173.342200593154,55.81563526438797,209.9984364904273,32.22137342080619,4.139451531589925,6856.158272799978
465,165022.2047753,1,-3.052284163799754,-383272.8406019663,41.195596718117386,249.00378122005628,9.876070549054038,44.71727291976161,5.704020459710031,196.2324269028596,70.5300161247805,201.98334611148786,163.8513655807891,4.211011986393684,6873.67310309998
466,165039.9084479,1,-4.411486879289477,-296232.5724252533,28.645228141464507,341.2697061962267,6.782762463888757,45.38569623535131,6.143361306625838,159.053483092581,50.57868159237873,209.9984364904273,33.02734792181238,4.1013268519731385,6891.376775699988
467,165056.0659575,1,-4.2238329621242325,-317944.82752084243,45.612587261536376,342.7445894626551,7.650717372119974,44.960207229682034,5.84549332891031,162.74560767612013,50.732451745171254,207.96915040707015,52.173409671131175,4.1144500251763345,6907.534285299975
468,165071.6480504,1,-3.720033845346615,-356330.1518232136,34.89306557248063,249.00378122005628,9.01795179125472,41.107935827869376,5.331809638448042,164.9901319805424,51.41649395902788,207.8731272260917,29.475559529897847,4.349442259788619,6923.1163781999785
