Iteration,Eval,New simulations,Time [min],NPV_over_CAPEX,clearance [m],sp [W/m2],p_rated [MW],Nwt,wind_MW_per_km2 [MW/km2],solar_MW [MW],surface_tilt [deg],surface_azimuth [deg],DC_AC_ratio,b_P [MW],b_E_h [h],cost_of_battery_P_fluct_in_peak_price_ratio
30,576,21,31.45,-0.802681464,58.79325,358.892,5.891375,48.891875,9.522775,148.68125,53.33175,185.4285,1.479,20,4,8.75
30,577,21,31.45,-0.941947292,67.70091816,318.0387199,10.406375,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
30,578,21,31.45,-0.708215088,69.96925,350.804,5.634125,39.282125,9.978175,60.29825,87.66225,179.3535,1.479,20,4,8.75
30,579,21,31.45,-0.813805499,79.35225,359.612,6.021875,45.710375,9.999775,142.66325,50.21775,196.2855,1.479,20,4,8.75
30,580,21,31.45,0.986036393,92.20363784,282.3984004,10.406375,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
30,581,21,31.45,-0.875064527,92.20363784,318.0387199,7.065095043,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
30,582,21,31.45,-0.885573755,92.20363784,318.0387199,10.406375,19.36330973,4.798153366,30,49.6472646,210,1.479,20,4,8.75
30,583,21,31.45,0.991414724,92.20363784,318.0387199,10.406375,29.3871496,2.793385392,30,49.6472646,210,1.479,20,4,8.75
30,584,21,31.45,-1.001977932,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,29.59958486,210,1.479,20,4,8.75
30,585,21,31.45,-1.00239731,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,49.6472646,196.6348802,1.479,20,4,8.75
30,586,21,31.45,-1.004418202,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
30,587,21,31.45,-1.002322675,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,69.69494434,210,1.479,20,4,8.75
30,588,21,31.45,-1.0029447,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,67.86783951,49.6472646,210,1.479,20,4,8.75
30,589,21,31.45,-0.993438528,92.20363784,318.0387199,10.406375,29.3871496,6.80292134,30,49.6472646,210,1.479,20,4,8.75
30,590,21,31.45,-0.84534353,92.20363784,318.0387199,10.406375,39.41098947,4.798153366,30,49.6472646,210,1.479,20,4,8.75
30,591,21,31.45,1.011395583,92.20363784,318.0387199,13.74765496,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
30,592,21,31.45,-0.9910442,92.20363784,353.6790395,10.406375,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
30,593,21,31.45,-0.78855888,116.31775,358.732,5.973875,49.344125,9.521425,181.00675,78.93675,156.6465,1.479,20,4,8.75
30,594,21,31.45,0.989883774,116.7063575,318.0387199,10.406375,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
31,594,21,29.33,0.900168395,10.17875,207.172,19.731875,17.999375,2.770525,100.15475,59.82075,201.8145,1.479,20,4,8.75
31,595,21,29.33,-0.489186774,12.47225,212.316,19.983875,10.873625,9.262675,184.58525,88.21575,182.0325,1.479,20,4,8.75
31,596,21,29.33,-0.484685093,19.22625,232.3,19.995875,8.900375,7.198075,163.58175,84.09375,162.1245,1.479,20,4,8.75
31,597,21,29.33,-0.60814444,21.51425,208.332,19.768625,13.260875,5.585275,195.55875,65.15775,205.0335,1.479,20,4,8.75
31,598,21,29.33,-0.629995716,26.56875,212.668,19.095125,14.055125,4.834225,173.64575,20.80575,203.7375,1.479,20,4,8.75
31,599,21,29.33,-0.85138153,62.62675,326.78,7.563125,36.195125,4.814875,176.61225,17.79075,200.8755,1.479,20,4,8.75
31,600,21,29.33,-0.957246146,72.53248005,318.0387199,10.406375,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
31,601,21,29.33,-0.995015311,92.20363784,289.4261268,10.406375,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
31,602,21,29.33,-0.912047404,92.20363784,318.0387199,7.723944392,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
31,603,21,29.33,-0.916448525,92.20363784,318.0387199,10.406375,21.33985778,4.798153366,30,49.6472646,210,1.479,20,4,8.75
31,604,21,29.33,-0.990997797,92.20363784,318.0387199,10.406375,29.3871496,3.188695001,30,49.6472646,210,1.479,20,4,8.75
31,605,21,29.33,-1.002884886,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,33.55268095,210,1.479,20,4,8.75
31,606,21,29.33,-1.002858849,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,49.6472646,199.2702776,1.479,20,4,8.75
31,607,21,29.33,-1.004418202,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
31,608,21,29.33,-1.002812874,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,65.74184824,210,1.479,20,4,8.75
31,609,21,29.33,-1.003498096,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,60.40088023,49.6472646,210,1.479,20,4,8.75
31,610,21,29.33,-0.996713349,92.20363784,318.0387199,10.406375,29.3871496,6.407611731,30,49.6472646,210,1.479,20,4,8.75
31,611,21,29.33,-0.890372046,92.20363784,318.0387199,10.406375,37.43444143,4.798153366,30,49.6472646,210,1.479,20,4,8.75
31,612,21,29.33,1.008982823,92.20363784,318.0387199,13.08880561,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
31,613,21,29.33,-0.99592585,92.20363784,346.6513131,10.406375,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
31,614,21,29.33,0.990971595,111.8747956,318.0387199,10.406375,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
32,614,21,31.63,-0.716551627,19.92475,337.356,14.091125,22.038125,8.235325,191.84425,49.82625,187.2945,1.479,20,4,8.75
32,615,21,31.63,-0.78262774,38.12425,222.748,8.575625,33.789875,7.967575,47.19975,59.41125,164.7195,1.479,20,4,8.75
32,616,21,31.63,-0.76178356,60.44325,344.596,10.225625,20.584625,5.614975,40.15325,55.84275,159.8445,1.479,20,4,8.75
32,617,21,31.63,-0.808262023,62.63225,318.676,5.298875,45.789125,6.993325,31.59375,9.46125,182.4315,1.479,20,4,8.75
32,618,21,31.63,-0.880928158,64.81025,295.892,12.253625,28.367375,6.512725,44.30125,66.61125,190.8315,1.479,20,4,8.75
32,619,21,31.63,-0.978864523,80.41045377,318.0387199,10.406375,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
32,620,21,31.63,-0.88152614,87.06325,298.004,7.325375,33.049625,6.113575,156.44175,61.49475,174.1815,1.479,20,4,8.75
32,621,21,31.63,-0.999495356,92.20363784,300.8849976,10.406375,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
32,622,21,31.63,-0.959386701,92.20363784,318.0387199,8.798213535,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
32,623,21,31.63,-0.95838348,92.20363784,318.0387199,10.406375,24.56266521,4.798153366,30,49.6472646,210,1.479,20,4,8.75
32,624,21,31.63,-1.00057171,92.20363784,318.0387199,10.406375,29.3871496,3.833256487,30,49.6472646,210,1.479,20,4,8.75
32,625,21,31.63,-1.003901633,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,39.99829581,210,1.479,20,4,8.75
32,626,21,31.63,-1.00356211,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,49.6472646,203.5673541,1.479,20,4,8.75
32,627,21,31.63,-1.004418202,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
32,628,21,31.63,-1.003796262,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,59.29623339,210,1.479,20,4,8.75
32,629,21,31.63,-1.004122989,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,48.22582994,49.6472646,210,1.479,20,4,8.75
32,630,21,31.63,-1.001096012,92.20363784,318.0387199,10.406375,29.3871496,5.763050245,30,49.6472646,210,1.479,20,4,8.75
32,631,21,31.63,-0.959416468,92.20363784,318.0387199,10.406375,34.211634,4.798153366,30,49.6472646,210,1.479,20,4,8.75
32,632,21,31.63,1.004348167,92.20363784,318.0387199,12.01453646,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
32,633,21,31.63,-1.00189044,92.20363784,335.1924422,10.406375,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
32,634,21,31.63,0.992733124,103.9968219,318.0387199,10.406375,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
33,633,21,31.98,-0.643357041,20.59025,262.492,6.882125,26.594375,9.128125,156.89225,3.18375,191.4315,1.479,20,4,8.75
33,634,21,31.98,-0.830153589,66.76825,289.044,7.623125,30.106625,6.586975,100.47775,70.95375,179.5605,1.479,20,4,8.75
33,635,21,31.98,-0.747181961,67.59875,327.268,10.380875,40.571375,6.500125,137.01925,8.99325,207.9225,1.479,20,4,8.75
33,636,21,31.98,-0.942304176,67.80807396,318.0387199,10.406375,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
33,637,21,31.98,-0.851505185,68.08825,312.924,5.785625,46.916375,6.403375,47.82875,11.46825,205.0335,1.479,20,4,8.75
33,638,21,31.98,-0.790798607,87.06875,318.932,8.812625,21.763625,7.611175,93.83925,7.10325,165.6615,1.479,20,4,8.75
33,639,21,31.98,0.986079125,92.20363784,282.5542634,10.406375,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
33,640,21,31.98,-0.875947739,92.20363784,318.0387199,7.079707198,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
33,641,21,31.98,-0.88630389,92.20363784,318.0387199,10.406375,19.4071462,4.798153366,30,49.6472646,210,1.479,20,4,8.75
33,642,21,31.98,0.991443157,92.20363784,318.0387199,10.406375,29.3871496,2.802152685,30,49.6472646,210,1.479,20,4,8.75
33,643,21,31.98,-1.001999909,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,29.68725778,210,1.479,20,4,8.75
33,644,21,31.98,-1.002407815,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,49.6472646,196.6933288,1.479,20,4,8.75
33,645,21,31.98,-1.004418202,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
33,646,21,31.98,-1.00201799,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,69.60727141,210,1.479,20,4,8.75
33,647,21,31.98,-1.002957954,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,67.70223509,49.6472646,210,1.479,20,4,8.75
33,648,21,31.98,-0.993510788,92.20363784,318.0387199,10.406375,29.3871496,6.794154047,30,49.6472646,210,1.479,20,4,8.75
33,649,21,31.98,-0.846357192,92.20363784,318.0387199,10.406375,39.36715301,4.798153366,30,49.6472646,210,1.479,20,4,8.75
33,650,21,31.98,1.01134521,92.20363784,318.0387199,13.7330428,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
33,651,21,31.98,-0.991163984,92.20363784,353.5231765,10.406375,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
33,652,21,31.98,-0.782505195,97.18875,312.708,8.787875,19.425875,7.080625,126.24975,75.84525,178.2255,1.479,20,4,8.75
33,653,21,31.98,0.989907954,116.5992017,318.0387199,10.406375,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
34,653,21,36.34,-0.442412434,14.56775,263.572,12.314375,8.769875,9.789175,162.87625,62.64225,165.2175,1.479,20,4,8.75
34,654,21,36.34,-0.526515405,16.06375,272.812,10.695875,10.774625,3.722725,78.91325,87.24825,207.6435,1.479,20,4,8.75
34,655,21,36.34,-0.750731156,48.82725,337.692,8.269625,29.359625,7.832125,53.45575,80.85375,154.3965,1.479,20,4,8.75
34,656,21,36.34,-0.670080879,52.05575,337.804,9.912875,17.531375,7.707025,120.90325,24.14025,175.9905,1.479,20,4,8.75
34,657,21,36.34,-0.754981321,59.34325,354.9,10.865375,35.538125,7.866325,153.86625,14.65425,169.9095,1.479,20,4,8.75
34,658,21,36.34,-0.865384664,70.18925,300.204,11.881625,19.493375,5.704075,43.45125,63.95175,194.8185,1.479,20,4,8.75
34,659,21,36.34,-0.980949642,81.23641504,318.0387199,10.406375,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
34,660,21,36.34,-1.000080979,92.20363784,302.0863958,10.406375,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
34,661,21,36.34,-0.963551678,92.20363784,318.0387199,8.910844618,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
34,662,21,36.34,-0.962285459,92.20363784,318.0387199,10.406375,24.90055846,4.798153366,30,49.6472646,210,1.479,20,4,8.75
34,663,21,36.34,-1.001175934,92.20363784,318.0387199,10.406375,29.3871496,3.900835137,30,49.6472646,210,1.479,20,4,8.75
34,664,21,36.34,-1.003972891,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,40.6740823,210,1.479,20,4,8.75
34,665,21,36.34,-1.003630927,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,49.6472646,204.0178785,1.479,20,4,8.75
34,666,21,36.34,-1.004418202,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
34,667,21,36.34,-1.003874342,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,58.62044689,210,1.479,20,4,8.75
34,668,21,36.34,-1.004175628,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,46.94934433,49.6472646,210,1.479,20,4,8.75
34,669,21,36.34,-1.001489233,92.20363784,318.0387199,10.406375,29.3871496,5.695471595,30,49.6472646,210,1.479,20,4,8.75
34,670,21,36.34,-0.966050068,92.20363784,318.0387199,10.406375,33.87374075,4.798153366,30,49.6472646,210,1.479,20,4,8.75
34,671,21,36.34,1.003805001,92.20363784,318.0387199,11.90190538,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
34,672,21,36.34,-1.002345358,92.20363784,333.991044,10.406375,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
34,673,21,36.34,0.992916816,103.1708606,318.0387199,10.406375,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
,,,,,,,,,,,,,,,,
,,,,-1.004418202,,,,,,,,,,,,
